t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.806,t1_resnet18,149.380,148.406,0,1
1.985,t1_resnet18,191.662,189.625,1,1
2.180,t1_resnet18,207.811,194.798,1,1
2.414,t1_resnet18,345.531,234.234,0,1
3.418,t1_resnet18,207.512,203.406,0,1
3.694,t1_resnet18,272.027,270.263,1,1
3.919,t1_resnet18,327.077,225.290,2,1
4.192,t1_resnet18,467.886,272.972,2,1
4.423,t1_resnet18,550.931,230.940,1,1
4.695,t1_resnet18,581.263,272.187,2,1
4.924,t1_resnet18,325.556,228.827,2,1
5.194,t1_resnet18,575.154,269.678,1,1
5.432,t1_resnet18,732.273,238.251,0,1
6.208,t1_resnet18,234.755,234.261,0,1
6.438,t1_resnet18,194.891,194.354,0,1
6.739,t1_resnet18,186.697,184.640,0,1
7.146,t1_resnet18,190.990,189.223,1,1
7.417,t1_resnet18,280.630,270.942,1,1
7.700,t1_resnet18,466.901,283.429,0,1
8.003,t1_resnet18,226.145,221.210,1,1
8.244,t1_resnet18,371.303,241.253,3,1
8.529,t1_resnet18,484.947,284.870,4,1
8.804,t1_resnet18,733.838,275.048,4,1
9.032,t1_resnet18,849.941,227.625,3,1
9.318,t1_resnet18,979.495,286.059,3,1
9.604,t1_resnet18,1202.517,286.803,7,1
9.876,t1_resnet18,1301.110,271.981,7,1
10.114,t1_resnet18,1023.377,237.010,6,1
10.398,t1_resnet18,1074.518,284.671,5,1
10.637,t1_resnet18,1093.763,238.405,5,1
10.911,t1_resnet18,1364.862,274.059,5,1
11.191,t1_resnet18,1604.105,280.001,6,1
11.433,t1_resnet18,1844.667,242.642,5,1
11.712,t1_resnet18,2052.498,278.068,6,1
11.948,t1_resnet18,1357.581,236.025,6,1
12.226,t1_resnet18,1584.856,278.132,6,1
12.509,t1_resnet18,1497.217,283.496,5,1
12.797,t1_resnet18,1684.930,287.967,5,1
13.020,t1_resnet18,1518.978,222.758,4,1
13.311,t1_resnet18,1713.118,290.943,4,1
13.598,t1_resnet18,1766.307,287.160,6,1
13.837,t1_resnet18,1847.335,239.055,7,1
14.112,t1_resnet18,1422.228,274.870,6,1
14.402,t1_resnet18,1294.582,289.561,5,1
14.644,t1_resnet18,1200.836,242.032,4,1
14.925,t1_resnet18,1480.550,280.865,4,1
15.210,t1_resnet18,1665.262,284.885,5,1
15.504,t1_resnet18,1886.626,294.011,6,1
15.795,t1_resnet18,2157.644,290.581,6,1
16.029,t1_resnet18,1238.743,234.272,6,1
16.323,t1_resnet18,1332.767,293.997,5,1
16.617,t1_resnet18,1518.915,294.004,4,1
16.901,t1_resnet18,1508.887,284.001,4,1
17.197,t1_resnet18,1729.369,295.979,4,1
17.494,t1_resnet18,1853.793,297.009,3,1
17.793,t1_resnet18,1855.166,299.343,2,1
18.022,t1_resnet18,1363.702,228.180,1,1
18.319,t1_resnet18,1327.456,297.327,0,1
18.633,t1_resnet18,218.576,217.556,1,1
18.922,t1_resnet18,355.689,288.939,1,1
19.215,t1_resnet18,351.693,293.684,0,1
19.636,t1_resnet18,195.434,192.885,0,1
20.293,t1_resnet18,246.381,242.472,1,0
20.593,t1_resnet18,440.531,299.421,2,0
20.840,t1_resnet18,488.258,247.030,2,0
21.118,t1_resnet18,529.137,278.637,2,0
