t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.130,t0_mnv2,43.696,38.852,0,1
0.203,t0_mnv2,47.698,46.941,2,1
0.253,t0_mnv2,57.347,50.274,2,1
0.303,t0_mnv2,105.851,49.760,3,1
0.351,t0_mnv2,106.404,47.979,2,1
0.402,t0_mnv2,143.802,51.416,1,1
0.454,t0_mnv2,167.355,51.259,1,1
0.496,t0_mnv2,82.021,42.568,0,1
0.541,t0_mnv2,39.432,34.602,0,1
0.580,t0_mnv2,35.272,34.407,0,1
0.721,t0_mnv2,37.168,34.539,1,1
0.758,t0_mnv2,43.113,37.108,0,1
0.804,t0_mnv2,41.751,40.502,0,1
0.940,t0_mnv2,37.196,34.660,0,1
1.041,t0_mnv2,39.197,35.348,0,1
1.112,t0_mnv2,44.968,40.868,0,1
1.289,t0_mnv2,35.866,35.540,0,1
1.344,t0_mnv2,37.294,34.411,0,1
1.384,t0_mnv2,37.922,35.400,1,1
1.420,t0_mnv2,57.678,35.285,1,1
1.460,t0_mnv2,73.153,40.306,0,1
1.695,t0_mnv2,67.326,65.931,0,1
1.795,t0_mnv2,67.980,64.259,1,1
1.846,t0_mnv2,94.013,50.833,2,1
1.895,t0_mnv2,51.711,49.060,1,1
1.937,t0_mnv2,92.414,42.034,1,1
1.977,t0_mnv2,42.469,39.283,1,1
2.025,t0_mnv2,82.171,48.391,1,1
2.078,t0_mnv2,75.820,53.319,0,1
2.131,t0_mnv2,43.959,42.516,3,1
2.170,t0_mnv2,80.358,38.491,3,1
2.205,t0_mnv2,105.278,35.877,2,1
2.243,t0_mnv2,135.145,37.093,2,1
2.291,t0_mnv2,155.134,47.950,2,1
2.340,t0_mnv2,112.466,48.987,2,1
2.390,t0_mnv2,123.333,50.281,2,1
2.427,t0_mnv2,97.657,37.305,1,1
2.465,t0_mnv2,104.057,37.874,0,1
2.585,t0_mnv2,39.963,38.944,0,1
2.793,t0_mnv2,42.588,40.577,0,1
2.840,t0_mnv2,44.262,41.764,2,1
2.879,t0_mnv2,55.177,39.651,1,1
2.915,t0_mnv2,78.600,35.637,0,1
3.000,t0_mnv2,35.362,34.672,0,1
3.055,t0_mnv2,39.567,34.957,0,1
3.142,t0_mnv2,40.499,36.389,1,1
3.184,t0_mnv2,59.844,41.236,1,1
3.227,t0_mnv2,65.568,43.527,0,1
3.316,t0_mnv2,54.069,53.050,0,1
3.407,t0_mnv2,49.856,45.303,2,1
3.448,t0_mnv2,74.070,41.455,3,1
3.498,t0_mnv2,99.449,49.501,3,1
3.532,t0_mnv2,111.000,34.518,3,1
3.567,t0_mnv2,138.446,34.800,2,1
3.602,t0_mnv2,126.459,35.441,1,1
3.637,t0_mnv2,129.684,34.486,0,1
3.809,t0_mnv2,36.720,35.720,1,1
3.850,t0_mnv2,51.493,40.708,2,1
3.889,t0_mnv2,51.346,38.855,1,1
3.924,t0_mnv2,80.744,35.487,1,1
3.962,t0_mnv2,47.050,37.175,2,1
4.002,t0_mnv2,59.006,40.555,2,1
4.042,t0_mnv2,83.668,39.914,1,1
4.083,t0_mnv2,111.354,40.802,0,1
4.158,t0_mnv2,44.294,39.961,1,1
4.199,t0_mnv2,44.887,40.714,1,1
4.239,t0_mnv2,51.496,40.257,0,1
4.285,t0_mnv2,43.279,40.150,0,1
4.486,t0_mnv2,52.819,49.204,0,1
4.675,t0_mnv2,40.158,37.950,1,1
4.715,t0_mnv2,75.464,40.188,0,1
4.763,t0_mnv2,37.924,37.537,0,1
4.908,t0_mnv2,48.595,48.151,1,1
4.951,t0_mnv2,80.947,43.329,1,1
4.990,t0_mnv2,78.658,39.080,0,1
5.085,t0_mnv2,36.930,34.431,0,1
5.386,t0_mnv2,44.942,42.661,0,1
5.456,t0_mnv2,40.357,39.604,0,1
5.547,t0_mnv2,41.899,41.167,0,1
5.767,t0_mnv2,42.854,42.185,0,1
5.822,t0_mnv2,43.392,39.772,0,1
5.928,t0_mnv2,41.989,40.660,1,1
5.963,t0_mnv2,54.510,34.677,0,1
6.013,t0_mnv2,39.933,34.915,0,1
6.114,t0_mnv2,39.082,34.894,0,1
6.375,t0_mnv2,42.912,38.663,0,1
6.523,t0_mnv2,38.918,36.538,1,1
6.562,t0_mnv2,54.341,38.902,1,1
