t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.053,t2_squeezenet,34.050,32.512,0,1
0.189,t2_squeezenet,48.699,43.945,0,1
0.250,t2_squeezenet,55.151,50.475,1,1
0.292,t2_squeezenet,69.049,42.393,1,1
0.335,t2_squeezenet,55.125,42.124,1,1
0.383,t2_squeezenet,74.842,48.231,1,1
0.430,t2_squeezenet,55.094,47.384,1,1
0.473,t2_squeezenet,57.038,42.739,0,1
0.761,t2_squeezenet,38.250,34.953,2,1
0.794,t2_squeezenet,68.202,33.285,1,1
0.824,t2_squeezenet,80.365,29.165,0,1
0.879,t2_squeezenet,31.741,29.605,0,1
0.958,t2_squeezenet,33.498,29.102,0,1
1.078,t2_squeezenet,35.880,33.862,2,1
1.111,t2_squeezenet,59.723,32.743,1,1
1.140,t2_squeezenet,81.120,29.525,0,1
1.226,t2_squeezenet,33.067,29.629,0,1
1.444,t2_squeezenet,39.137,35.709,1,1
1.473,t2_squeezenet,51.470,29.477,2,1
1.505,t2_squeezenet,55.978,32.193,2,1
1.541,t2_squeezenet,87.520,35.516,2,1
1.574,t2_squeezenet,95.879,32.508,3,1
1.607,t2_squeezenet,69.431,33.672,2,1
1.663,t2_squeezenet,112.106,56.178,1,1
1.707,t2_squeezenet,149.295,43.117,1,1
1.759,t2_squeezenet,77.727,52.757,1,1
1.813,t2_squeezenet,58.568,53.864,0,1
1.870,t2_squeezenet,48.390,46.709,0,1
1.937,t2_squeezenet,44.875,41.397,0,1
2.006,t2_squeezenet,44.347,43.695,0,1
2.058,t2_squeezenet,49.626,47.160,1,1
2.100,t2_squeezenet,86.606,41.529,1,1
2.135,t2_squeezenet,37.801,35.018,0,1
2.271,t2_squeezenet,46.230,45.214,0,1
2.329,t2_squeezenet,50.030,47.727,1,1
2.374,t2_squeezenet,72.078,44.427,0,1
2.604,t2_squeezenet,32.619,32.305,0,1
2.670,t2_squeezenet,30.093,30.065,2,1
2.700,t2_squeezenet,48.914,29.790,2,1
2.729,t2_squeezenet,62.837,29.093,2,1
2.762,t2_squeezenet,85.928,33.805,2,1
2.799,t2_squeezenet,83.690,36.539,1,1
2.835,t2_squeezenet,85.996,36.317,1,1
2.869,t2_squeezenet,55.625,33.781,0,1
3.091,t2_squeezenet,31.252,29.366,0,1
3.148,t2_squeezenet,40.397,36.751,0,1
3.223,t2_squeezenet,43.376,38.473,0,1
3.290,t2_squeezenet,47.483,47.237,1,1
3.326,t2_squeezenet,57.197,35.658,0,1
3.397,t2_squeezenet,43.922,40.989,0,1
3.480,t2_squeezenet,49.885,46.949,0,1
3.712,t2_squeezenet,34.613,29.914,0,1
3.825,t2_squeezenet,41.383,37.302,0,1
3.880,t2_squeezenet,37.873,34.634,0,1
3.968,t2_squeezenet,41.516,36.936,3,1
4.003,t2_squeezenet,57.110,35.070,2,1
4.038,t2_squeezenet,82.176,34.676,2,1
4.072,t2_squeezenet,113.433,34.137,2,1
4.102,t2_squeezenet,65.112,29.887,2,1
4.138,t2_squeezenet,70.768,35.771,1,1
4.174,t2_squeezenet,85.899,36.114,2,1
4.212,t2_squeezenet,54.281,37.925,2,1
4.247,t2_squeezenet,79.221,34.809,1,1
4.279,t2_squeezenet,87.305,32.194,0,1
4.324,t2_squeezenet,30.668,30.289,2,1
4.354,t2_squeezenet,54.476,29.987,1,1
4.386,t2_squeezenet,84.826,31.355,0,1
4.476,t2_squeezenet,48.268,44.485,0,1
4.802,t2_squeezenet,35.378,32.221,0,1
4.880,t2_squeezenet,44.281,43.038,1,1
4.923,t2_squeezenet,47.530,42.932,0,1
5.115,t2_squeezenet,31.367,30.021,0,1
5.150,t2_squeezenet,30.393,29.207,2,1
5.179,t2_squeezenet,53.674,29.093,2,1
5.208,t2_squeezenet,65.709,29.496,1,1
5.238,t2_squeezenet,63.508,29.557,0,1
5.361,t2_squeezenet,38.799,37.327,2,1
5.392,t2_squeezenet,40.312,30.672,2,1
5.426,t2_squeezenet,66.840,34.015,1,1
5.457,t2_squeezenet,83.779,30.679,0,1
5.528,t2_squeezenet,39.752,35.770,1,1
5.558,t2_squeezenet,65.141,29.727,0,1
5.597,t2_squeezenet,34.822,29.788,1,1
5.627,t2_squeezenet,51.365,29.561,0,1
5.720,t2_squeezenet,34.056,32.751,1,1
5.754,t2_squeezenet,38.464,33.968,2,1
5.788,t2_squeezenet,60.079,33.445,2,1
5.820,t2_squeezenet,70.588,31.601,2,1
5.849,t2_squeezenet,94.337,29.803,1,1
5.882,t2_squeezenet,85.427,32.416,1,1
5.916,t2_squeezenet,38.143,34.214,0,1
6.285,t2_squeezenet,33.340,29.603,0,1
6.419,t2_squeezenet,33.413,33.130,0,1
6.531,t2_squeezenet,37.804,35.671,1,1
6.565,t2_squeezenet,46.866,34.739,0,1
6.651,t2_squeezenet,32.793,29.365,1,1
6.686,t2_squeezenet,41.709,35.471,1,1
6.717,t2_squeezenet,36.765,30.942,0,1
6.893,t2_squeezenet,32.663,29.432,0,1
6.938,t2_squeezenet,38.239,34.853,2,1
6.974,t2_squeezenet,68.924,35.988,2,1
7.009,t2_squeezenet,98.913,34.549,2,1
7.040,t2_squeezenet,67.810,31.599,3,1
7.069,t2_squeezenet,64.914,29.051,2,1
7.099,t2_squeezenet,60.563,29.623,2,1
7.133,t2_squeezenet,92.942,33.547,1,1
7.167,t2_squeezenet,68.765,34.928,0,1
7.235,t2_squeezenet,38.789,37.111,0,1
7.367,t2_squeezenet,41.236,40.843,0,1
7.458,t2_squeezenet,35.624,34.750,0,1
7.553,t2_squeezenet,43.237,43.182,2,1
7.592,t2_squeezenet,71.872,39.689,2,1
7.626,t2_squeezenet,80.099,33.926,1,1
7.661,t2_squeezenet,106.827,34.426,1,1
7.693,t2_squeezenet,54.654,31.848,0,1
7.744,t2_squeezenet,38.470,36.313,0,1
7.836,t2_squeezenet,34.875,31.062,1,1
7.866,t2_squeezenet,52.864,29.978,1,1
7.901,t2_squeezenet,39.974,35.138,1,1
7.935,t2_squeezenet,66.117,33.336,1,1
7.968,t2_squeezenet,58.224,33.418,0,1
8.020,t2_squeezenet,35.585,31.682,0,1
8.143,t2_squeezenet,33.028,31.655,1,1
8.175,t2_squeezenet,42.526,31.876,1,1
8.215,t2_squeezenet,56.575,40.411,0,1
8.296,t2_squeezenet,30.637,30.539,0,1
8.422,t2_squeezenet,29.428,29.395,0,1
8.505,t2_squeezenet,36.932,32.213,0,1
8.566,t2_squeezenet,36.867,36.160,1,1
8.608,t2_squeezenet,49.985,41.533,1,1
8.647,t2_squeezenet,55.053,39.505,3,1
8.679,t2_squeezenet,70.388,31.253,4,1
8.708,t2_squeezenet,98.345,29.026,4,1
8.737,t2_squeezenet,90.921,29.032,3,1
8.767,t2_squeezenet,108.382,30.107,3,1
8.804,t2_squeezenet,134.851,37.609,2,1
8.841,t2_squeezenet,156.963,36.364,1,1
8.884,t2_squeezenet,134.821,43.614,0,1
8.937,t2_squeezenet,51.571,47.740,1,1
8.985,t2_squeezenet,82.695,47.590,0,1
9.045,t2_squeezenet,47.474,43.803,3,1
9.089,t2_squeezenet,80.014,43.889,5,1
9.137,t2_squeezenet,120.744,48.104,6,1
9.183,t2_squeezenet,152.801,46.348,7,1
9.226,t2_squeezenet,174.333,42.296,6,1
9.270,t2_squeezenet,198.928,44.499,5,1
9.316,t2_squeezenet,240.452,45.745,5,1
9.361,t2_squeezenet,262.876,45.243,4,1
9.403,t2_squeezenet,280.602,42.212,3,1
9.446,t2_squeezenet,282.567,42.825,4,1
9.491,t2_squeezenet,321.653,44.520,4,1
9.527,t2_squeezenet,233.436,35.863,3,1
9.564,t2_squeezenet,131.966,36.959,3,1
9.594,t2_squeezenet,148.403,29.814,3,1
9.623,t2_squeezenet,150.121,29.097,2,1
9.653,t2_squeezenet,119.043,29.768,1,1
9.682,t2_squeezenet,93.334,29.400,0,1
9.747,t2_squeezenet,30.308,29.084,0,1
9.903,t2_squeezenet,35.482,34.905,0,1
10.056,t2_squeezenet,38.499,37.074,2,1
10.091,t2_squeezenet,48.468,34.858,2,1
10.126,t2_squeezenet,73.194,35.139,1,1
10.165,t2_squeezenet,83.948,38.239,1,1
10.206,t2_squeezenet,43.009,41.764,1,1
10.250,t2_squeezenet,75.910,43.509,0,1
10.289,t2_squeezenet,36.596,33.809,1,1
10.322,t2_squeezenet,35.549,32.768,0,1
10.391,t2_squeezenet,37.427,33.984,2,1
10.435,t2_squeezenet,75.953,44.207,1,1
10.481,t2_squeezenet,91.168,45.075,1,1
10.528,t2_squeezenet,57.166,47.452,1,1
10.564,t2_squeezenet,62.436,35.685,2,1
10.593,t2_squeezenet,55.490,29.130,1,1
10.622,t2_squeezenet,70.516,29.158,2,1
10.651,t2_squeezenet,46.721,29.039,1,1
10.687,t2_squeezenet,66.671,35.656,0,1
10.748,t2_squeezenet,35.430,31.100,0,1
