t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.142,t2_squeezenet,48.507,45.327,2,1
0.183,t2_squeezenet,62.068,41.046,2,1
0.228,t2_squeezenet,91.962,44.932,1,1
0.274,t2_squeezenet,92.438,46.184,1,1
0.321,t2_squeezenet,88.408,46.397,0,1
0.395,t2_squeezenet,47.303,43.278,0,1
0.566,t2_squeezenet,43.382,39.349,1,1
0.598,t2_squeezenet,51.630,32.219,0,1
0.688,t2_squeezenet,48.395,43.881,0,1
0.777,t2_squeezenet,46.025,43.199,1,1
0.822,t2_squeezenet,68.914,45.252,1,1
0.866,t2_squeezenet,47.050,43.628,0,1
0.922,t2_squeezenet,43.265,41.180,0,1
1.001,t2_squeezenet,52.798,48.636,1,1
1.041,t2_squeezenet,40.688,39.261,2,1
1.074,t2_squeezenet,55.217,33.539,1,1
1.104,t2_squeezenet,64.040,30.005,1,1
1.142,t2_squeezenet,60.436,37.380,1,1
1.172,t2_squeezenet,52.398,29.921,2,1
1.203,t2_squeezenet,57.659,31.700,3,1
1.238,t2_squeezenet,75.450,34.905,3,1
1.274,t2_squeezenet,81.527,36.178,3,1
1.310,t2_squeezenet,115.105,35.147,4,1
1.345,t2_squeezenet,131.868,35.202,3,1
1.381,t2_squeezenet,122.935,36.505,2,1
1.416,t2_squeezenet,124.145,34.851,2,1
1.456,t2_squeezenet,159.973,39.499,1,1
1.487,t2_squeezenet,80.691,31.721,0,1
1.543,t2_squeezenet,41.601,40.608,0,1
1.620,t2_squeezenet,52.248,48.301,0,1
1.727,t2_squeezenet,37.498,33.633,0,1
1.942,t2_squeezenet,47.516,43.358,1,1
1.973,t2_squeezenet,67.007,30.299,0,1
2.142,t2_squeezenet,34.435,32.232,0,1
2.432,t2_squeezenet,63.867,62.721,2,1
2.486,t2_squeezenet,116.895,54.224,1,1
2.534,t2_squeezenet,122.011,47.636,0,1
2.823,t2_squeezenet,52.910,50.922,3,1
2.873,t2_squeezenet,98.894,50.220,3,1
2.921,t2_squeezenet,117.383,48.073,2,1
2.961,t2_squeezenet,148.545,39.649,3,1
3.032,t2_squeezenet,174.020,71.073,2,1
3.065,t2_squeezenet,123.697,32.898,1,1
3.136,t2_squeezenet,175.911,71.375,1,1
3.212,t2_squeezenet,99.817,75.171,1,1
3.242,t2_squeezenet,86.596,30.759,2,1
3.313,t2_squeezenet,99.534,70.198,2,1
3.356,t2_squeezenet,142.582,43.880,3,1
3.435,t2_squeezenet,190.715,77.972,4,1
3.517,t2_squeezenet,195.109,82.545,6,1
3.561,t2_squeezenet,209.166,44.244,6,1
3.646,t2_squeezenet,275.045,84.840,6,1
3.728,t2_squeezenet,306.628,81.747,5,1
3.813,t2_squeezenet,370.784,84.444,4,1
3.855,t2_squeezenet,395.899,42.239,4,1
3.929,t2_squeezenet,419.638,73.897,4,1
4.012,t2_squeezenet,459.306,83.121,3,1
4.057,t2_squeezenet,446.956,44.921,3,1
4.135,t2_squeezenet,308.414,77.474,3,1
4.219,t2_squeezenet,347.020,84.583,3,1
4.262,t2_squeezenet,244.171,43.211,3,1
4.345,t2_squeezenet,244.723,82.198,4,1
4.423,t2_squeezenet,211.454,78.723,3,1
4.510,t2_squeezenet,257.873,86.195,4,1
4.555,t2_squeezenet,286.169,44.860,4,1
4.638,t2_squeezenet,303.078,83.074,5,1
4.721,t2_squeezenet,271.500,83.299,7,1
4.761,t2_squeezenet,271.929,40.101,6,1
4.842,t2_squeezenet,331.194,80.696,6,1
4.917,t2_squeezenet,349.412,75.200,7,1
4.965,t2_squeezenet,345.566,48.068,7,1
5.042,t2_squeezenet,375.906,76.880,9,1
5.122,t2_squeezenet,435.585,79.396,9,1
5.165,t2_squeezenet,445.975,43.194,9,1
5.249,t2_squeezenet,463.846,83.714,9,1
