t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.203,t1_resnet18,153.090,150.780,1,1
0.380,t1_resnet18,194.983,177.502,1,1
0.554,t1_resnet18,224.017,173.256,0,1
1.116,t1_resnet18,163.992,161.627,0,1
2.046,t1_resnet18,210.142,207.439,0,1
2.272,t1_resnet18,138.747,134.385,3,1
2.464,t1_resnet18,306.231,192.181,3,1
2.692,t1_resnet18,509.246,227.949,3,1
2.965,t1_resnet18,769.285,273.292,2,1
3.271,t1_resnet18,968.645,305.231,2,1
3.566,t1_resnet18,1093.716,294.970,2,1
3.867,t1_resnet18,840.976,301.281,1,1
4.175,t1_resnet18,819.126,308.042,2,1
4.473,t1_resnet18,514.639,297.816,2,1
4.771,t1_resnet18,616.770,298.314,4,1
5.068,t1_resnet18,877.986,296.384,4,1
5.369,t1_resnet18,868.092,301.282,4,1
5.667,t1_resnet18,1056.929,297.773,4,1
5.970,t1_resnet18,1200.894,303.507,3,1
6.264,t1_resnet18,1255.488,293.365,4,1
6.564,t1_resnet18,1200.603,300.396,4,1
6.861,t1_resnet18,1437.747,296.497,5,1
7.161,t1_resnet18,1081.949,299.864,4,1
7.460,t1_resnet18,1203.153,299.277,3,1
7.757,t1_resnet18,1205.898,297.297,2,1
8.056,t1_resnet18,1404.201,298.081,1,1
8.356,t1_resnet18,1698.351,300.344,2,1
8.657,t1_resnet18,504.945,300.598,3,1
8.958,t1_resnet18,750.869,301.265,3,1
9.259,t1_resnet18,851.029,300.731,2,1
9.557,t1_resnet18,963.142,298.378,2,1
9.854,t1_resnet18,1008.192,297.141,1,1
10.159,t1_resnet18,707.313,304.527,4,1
10.457,t1_resnet18,538.698,298.144,5,1
10.752,t1_resnet18,760.938,294.472,4,1
11.010,t1_resnet18,959.294,258.265,3,1
11.310,t1_resnet18,1180.493,300.254,2,1
11.601,t1_resnet18,1372.023,290.995,1,1
11.899,t1_resnet18,1514.118,297.455,1,1
12.193,t1_resnet18,441.692,294.562,3,1
12.489,t1_resnet18,504.652,295.875,7,1
12.789,t1_resnet18,773.017,299.727,7,1
13.091,t1_resnet18,978.086,301.611,7,1
13.398,t1_resnet18,1198.669,307.197,8,1
13.706,t1_resnet18,1323.870,308.306,7,1
14.054,t1_resnet18,1626.656,348.083,8,1
14.362,t1_resnet18,1926.521,307.173,7,1
14.668,t1_resnet18,2222.665,305.871,7,1
14.979,t1_resnet18,2232.701,310.873,7,1
15.284,t1_resnet18,2381.532,305.241,8,1
15.594,t1_resnet18,2324.214,309.643,7,1
15.899,t1_resnet18,2626.203,305.520,6,1
16.206,t1_resnet18,2428.644,307.345,5,1
16.508,t1_resnet18,2589.266,301.104,5,1
16.860,t1_resnet18,2399.428,352.534,7,1
17.164,t1_resnet18,2343.798,303.261,6,1
17.472,t1_resnet18,2372.647,308.310,5,1
17.783,t1_resnet18,2509.609,311.046,5,1
18.091,t1_resnet18,1639.404,307.941,5,1
18.407,t1_resnet18,1777.781,315.552,5,1
18.709,t1_resnet18,2001.343,302.268,5,1
19.066,t1_resnet18,2209.266,357.559,6,1
19.376,t1_resnet18,1782.014,309.946,6,1
19.681,t1_resnet18,1855.646,304.785,5,1
19.991,t1_resnet18,1590.344,309.928,5,1
20.305,t1_resnet18,1737.521,313.723,6,0
20.654,t1_resnet18,1670.373,348.472,7,0
20.970,t1_resnet18,1950.322,315.986,6,0
21.293,t1_resnet18,2192.209,322.948,5,0
21.660,t1_resnet18,1907.984,366.901,7,0
21.979,t1_resnet18,1984.445,319.650,7,0
22.301,t1_resnet18,2167.738,322.168,7,0
22.665,t1_resnet18,2278.911,363.293,8,0
22.977,t1_resnet18,2537.726,312.366,7,0
23.302,t1_resnet18,1905.355,324.704,6,0
23.667,t1_resnet18,2236.933,365.218,6,0
23.986,t1_resnet18,2553.747,318.313,6,0
24.308,t1_resnet18,2388.064,321.994,6,0
24.674,t1_resnet18,2525.489,366.720,7,0
24.994,t1_resnet18,2594.406,319.611,7,0
25.359,t1_resnet18,2926.610,364.788,9,0
25.682,t1_resnet18,2229.915,322.725,8,0
25.999,t1_resnet18,2113.041,317.334,10,0
26.364,t1_resnet18,2205.994,365.229,9,0
26.682,t1_resnet18,2312.082,317.587,8,0
26.999,t1_resnet18,2601.327,317.366,7,0
27.371,t1_resnet18,2622.269,371.522,7,0
27.680,t1_resnet18,2615.139,309.436,6,0
28.003,t1_resnet18,2871.006,322.279,6,0
28.368,t1_resnet18,3141.888,364.964,7,0
28.673,t1_resnet18,2921.259,305.184,7,0
28.996,t1_resnet18,3224.592,323.572,7,0
29.360,t1_resnet18,3495.259,363.756,7,0
29.677,t1_resnet18,2477.731,316.544,6,0
29.997,t1_resnet18,2244.953,319.731,7,0
30.365,t1_resnet18,2144.168,368.457,8,0
30.682,t1_resnet18,2368.421,316.519,9,0
31.001,t1_resnet18,2549.544,319.392,9,0
31.367,t1_resnet18,2428.643,365.557,9,0
31.675,t1_resnet18,2673.909,308.070,8,0
31.999,t1_resnet18,2146.909,324.026,8,0
32.363,t1_resnet18,2467.719,364.451,8,0
32.671,t1_resnet18,2638.846,307.912,8,0
32.985,t1_resnet18,2928.164,314.094,7,0
33.305,t1_resnet18,2853.165,319.309,6,0
33.660,t1_resnet18,3187.628,355.514,7,0
33.979,t1_resnet18,3002.309,318.698,7,0
34.298,t1_resnet18,3238.473,319.216,6,0
34.657,t1_resnet18,2905.725,358.879,7,0
34.987,t1_resnet18,2729.874,330.045,7,0
35.308,t1_resnet18,2756.099,320.228,8,0
35.662,t1_resnet18,2210.629,354.512,8,0
35.993,t1_resnet18,2536.281,330.369,11,0
36.354,t1_resnet18,2447.400,361.775,11,0
36.667,t1_resnet18,2215.077,312.197,11,0
36.990,t1_resnet18,2432.375,322.955,14,0
37.306,t1_resnet18,2563.217,316.630,14,0
37.667,t1_resnet18,2554.492,360.907,14,0
37.990,t1_resnet18,2683.332,322.437,15,0
38.306,t1_resnet18,2945.988,316.075,14,0
38.661,t1_resnet18,2998.396,355.069,13,0
38.986,t1_resnet18,3221.545,325.102,15,0
39.361,t1_resnet18,3463.861,374.761,15,0
