t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.115,t0_mnv2,53.378,52.710,0,1
0.200,t0_mnv2,41.856,39.042,1,1
0.247,t0_mnv2,51.139,46.531,1,1
0.294,t0_mnv2,84.474,47.365,1,1
0.345,t0_mnv2,87.252,50.749,2,1
0.396,t0_mnv2,98.663,50.747,2,1
0.448,t0_mnv2,127.482,51.910,1,1
0.489,t0_mnv2,99.693,40.961,1,1
0.533,t0_mnv2,74.458,44.094,0,1
0.582,t0_mnv2,42.577,39.585,1,1
0.618,t0_mnv2,47.297,36.030,0,1
0.689,t0_mnv2,46.185,45.236,0,1
0.822,t0_mnv2,49.761,46.538,0,1
0.879,t0_mnv2,47.134,42.523,1,1
0.930,t0_mnv2,68.238,50.092,1,1
0.983,t0_mnv2,86.896,53.265,0,1
1.059,t0_mnv2,48.258,45.285,2,1
1.104,t0_mnv2,81.896,44.988,2,1
1.154,t0_mnv2,131.616,50.341,1,1
1.194,t0_mnv2,119.786,40.205,0,1
1.272,t0_mnv2,46.219,42.308,0,1
1.359,t0_mnv2,41.465,41.389,0,1
1.410,t0_mnv2,43.101,40.879,1,1
1.449,t0_mnv2,66.575,39.230,1,1
1.490,t0_mnv2,77.906,40.432,2,1
1.530,t0_mnv2,77.526,40.353,1,1
1.575,t0_mnv2,96.618,45.254,0,1
1.716,t0_mnv2,58.409,53.554,0,1
1.824,t0_mnv2,44.472,39.655,0,1
1.899,t0_mnv2,43.763,39.010,1,1
1.937,t0_mnv2,56.256,38.217,0,1
2.140,t0_mnv2,40.684,39.108,1,1
2.179,t0_mnv2,74.510,38.887,0,1
2.373,t0_mnv2,38.013,37.200,1,1
2.410,t0_mnv2,37.545,37.331,2,1
2.449,t0_mnv2,75.222,39.214,1,1
2.489,t0_mnv2,103.127,39.629,2,1
2.540,t0_mnv2,72.320,51.364,4,1
2.601,t0_mnv2,113.213,60.892,3,1
2.657,t0_mnv2,154.887,55.442,2,1
2.695,t0_mnv2,190.592,37.898,1,1
2.733,t0_mnv2,228.211,37.815,0,1
2.966,t0_mnv2,61.335,60.841,2,1
3.018,t0_mnv2,101.277,52.501,1,1
3.074,t0_mnv2,156.705,55.815,0,1
3.149,t0_mnv2,41.578,38.947,0,1
3.333,t0_mnv2,40.324,35.444,0,1
3.434,t0_mnv2,38.158,36.718,1,1
3.484,t0_mnv2,62.468,49.805,0,1
3.576,t0_mnv2,47.290,46.394,3,1
3.659,t0_mnv2,130.786,83.704,4,1
3.751,t0_mnv2,214.246,91.356,6,1
3.844,t0_mnv2,269.848,93.326,8,1
3.895,t0_mnv2,281.770,51.141,8,1
3.981,t0_mnv2,352.046,85.459,10,1
4.069,t0_mnv2,404.854,88.468,12,1
4.160,t0_mnv2,480.697,90.514,12,1
4.246,t0_mnv2,497.722,86.409,13,1
4.296,t0_mnv2,543.344,49.216,13,1
4.383,t0_mnv2,618.048,86.915,14,1
4.474,t0_mnv2,694.662,91.502,16,1
4.565,t0_mnv2,676.672,91.086,17,1
4.650,t0_mnv2,745.359,85.109,16,1
4.742,t0_mnv2,829.291,91.192,17,1
4.793,t0_mnv2,836.665,51.590,19,1
4.881,t0_mnv2,865.230,88.153,20,1
4.972,t0_mnv2,947.888,90.065,19,1
5.060,t0_mnv2,1004.220,88.363,20,1
5.146,t0_mnv2,1011.795,86.192,21,1
5.196,t0_mnv2,976.552,49.670,20,1
5.283,t0_mnv2,1046.366,86.853,19,1
5.370,t0_mnv2,1117.550,87.517,20,1
5.458,t0_mnv2,1106.884,87.870,21,1
5.550,t0_mnv2,1190.405,91.376,22,1
5.639,t0_mnv2,1250.092,89.811,21,1
5.689,t0_mnv2,1239.029,49.751,20,1
5.775,t0_mnv2,1304.677,85.626,20,1
5.864,t0_mnv2,1382.892,88.839,19,1
5.955,t0_mnv2,1469.560,91.202,18,1
6.039,t0_mnv2,1366.191,83.706,19,1
6.088,t0_mnv2,1387.507,49.224,19,1
6.175,t0_mnv2,1419.325,86.783,21,1
6.266,t0_mnv2,1495.364,90.623,20,1
6.357,t0_mnv2,1585.185,90.915,21,1
6.442,t0_mnv2,1641.567,85.925,20,1
6.496,t0_mnv2,1659.683,53.753,20,1
6.584,t0_mnv2,1545.623,88.070,22,1
6.671,t0_mnv2,1626.306,86.638,22,1
6.760,t0_mnv2,1691.213,89.200,24,1
6.848,t0_mnv2,1776.063,88.072,23,1
6.899,t0_mnv2,1600.926,50.420,23,1
6.986,t0_mnv2,1677.468,87.240,22,1
7.069,t0_mnv2,1655.157,83.231,22,1
7.158,t0_mnv2,1721.213,89.084,22,1
7.245,t0_mnv2,1783.130,86.826,23,1
7.296,t0_mnv2,1789.914,50.357,25,1
7.385,t0_mnv2,1645.465,89.533,27,1
7.477,t0_mnv2,1489.465,91.393,28,1
7.562,t0_mnv2,1566.953,85.163,29,1
7.651,t0_mnv2,1610.318,89.464,32,1
7.740,t0_mnv2,1590.689,88.850,31,1
7.792,t0_mnv2,1640.041,51.568,31,1
7.877,t0_mnv2,1722.159,84.872,32,1
7.966,t0_mnv2,1697.391,88.864,33,1
8.054,t0_mnv2,1718.697,87.735,34,1
8.139,t0_mnv2,1655.343,85.260,34,1
8.190,t0_mnv2,1691.881,50.745,34,1
8.278,t0_mnv2,1758.389,88.753,36,1
8.365,t0_mnv2,1785.681,86.531,35,1
8.450,t0_mnv2,1843.873,85.290,35,1
8.500,t0_mnv2,1790.837,49.423,34,1
8.591,t0_mnv2,1869.812,91.315,34,1
8.679,t0_mnv2,1925.837,88.304,35,1
8.764,t0_mnv2,1909.060,84.537,34,1
8.857,t0_mnv2,1818.568,93.373,35,1
8.948,t0_mnv2,1838.714,91.022,34,1
8.997,t0_mnv2,1832.854,48.617,33,1
9.082,t0_mnv2,1869.828,84.423,32,1
9.169,t0_mnv2,1896.060,87.612,32,1
9.261,t0_mnv2,1974.892,91.282,31,1
9.346,t0_mnv2,2057.928,85.369,31,1
9.397,t0_mnv2,2092.570,50.519,32,1
9.486,t0_mnv2,2164.283,89.870,33,1
9.576,t0_mnv2,2202.564,89.499,33,1
9.661,t0_mnv2,2242.575,85.362,32,1
9.750,t0_mnv2,2298.851,88.963,31,1
9.844,t0_mnv2,2310.438,94.035,33,1
9.893,t0_mnv2,2345.104,48.388,33,1
9.980,t0_mnv2,2412.967,87.080,34,1
10.070,t0_mnv2,2490.356,89.114,35,1
10.161,t0_mnv2,2558.972,90.993,35,1
10.245,t0_mnv2,2611.427,84.410,35,1
10.295,t0_mnv2,2537.094,49.924,36,1
10.383,t0_mnv2,2583.582,88.217,36,1
10.477,t0_mnv2,2617.732,93.263,35,1
10.561,t0_mnv2,2663.761,84.198,36,1
10.648,t0_mnv2,2747.038,86.692,36,1
10.742,t0_mnv2,2703.478,94.623,37,1
10.793,t0_mnv2,2753.654,50.496,36,1
10.878,t0_mnv2,2742.850,85.391,37,1
10.967,t0_mnv2,2807.441,88.267,38,1
11.054,t0_mnv2,2848.197,87.438,37,1
11.139,t0_mnv2,2921.464,84.955,37,1
11.189,t0_mnv2,2927.200,50.468,36,1
11.278,t0_mnv2,2859.370,88.934,36,1
11.368,t0_mnv2,2834.043,89.272,35,1
11.450,t0_mnv2,2843.715,81.748,35,1
11.499,t0_mnv2,2823.278,49.330,34,1
11.587,t0_mnv2,2819.012,88.316,33,1
11.675,t0_mnv2,2883.817,87.319,34,1
11.763,t0_mnv2,2624.074,88.126,37,1
11.850,t0_mnv2,2521.426,86.842,36,1
11.902,t0_mnv2,2546.100,52.057,36,1
11.984,t0_mnv2,2607.712,81.658,37,1
12.066,t0_mnv2,2668.407,82.664,39,1
12.155,t0_mnv2,2678.731,88.564,38,1
12.248,t0_mnv2,2685.129,92.735,39,1
12.296,t0_mnv2,2502.378,48.256,39,1
12.381,t0_mnv2,2549.557,85.508,38,1
12.469,t0_mnv2,2632.490,87.113,38,1
12.556,t0_mnv2,2676.893,86.986,39,1
12.641,t0_mnv2,2698.651,85.833,40,1
12.693,t0_mnv2,2730.018,51.486,42,1
12.780,t0_mnv2,2778.009,87.233,42,1
12.866,t0_mnv2,2859.735,85.534,41,1
12.959,t0_mnv2,2839.248,92.843,41,1
13.039,t0_mnv2,2811.733,80.101,40,1
13.091,t0_mnv2,2840.731,52.465,40,1
13.176,t0_mnv2,2887.423,84.436,39,1
13.263,t0_mnv2,2916.124,87.384,40,1
13.359,t0_mnv2,2839.585,95.299,42,1
13.445,t0_mnv2,2922.950,86.277,42,1
13.492,t0_mnv2,2869.187,46.776,41,1
13.583,t0_mnv2,2891.407,91.095,42,1
13.671,t0_mnv2,2948.313,87.986,43,1
13.762,t0_mnv2,2919.375,90.997,46,1
13.850,t0_mnv2,3003.815,88.187,45,1
13.942,t0_mnv2,3034.569,91.534,44,1
13.997,t0_mnv2,3081.355,54.826,44,1
14.085,t0_mnv2,3006.346,88.825,45,1
14.177,t0_mnv2,2926.533,90.997,44,1
14.267,t0_mnv2,2861.965,90.758,44,1
14.361,t0_mnv2,2754.253,93.230,45,1
14.450,t0_mnv2,2833.748,89.422,45,1
14.543,t0_mnv2,2845.543,92.891,46,1
14.596,t0_mnv2,2890.529,52.938,45,1
14.682,t0_mnv2,2973.297,86.278,46,1
14.772,t0_mnv2,3056.622,89.232,46,1
