t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.121,t0_mnv2,58.833,58.074,0,1
0.199,t0_mnv2,41.077,37.898,1,1
0.248,t0_mnv2,52.735,48.904,1,1
0.297,t0_mnv2,87.257,48.546,1,1
0.347,t0_mnv2,88.858,49.671,2,1
0.397,t0_mnv2,100.100,50.574,2,1
0.447,t0_mnv2,126.915,49.776,1,1
0.491,t0_mnv2,102.272,44.072,1,1
0.532,t0_mnv2,74.111,41.160,0,1
0.581,t0_mnv2,41.684,39.030,1,1
0.620,t0_mnv2,49.284,38.909,0,1
0.691,t0_mnv2,48.506,45.557,0,1
0.818,t0_mnv2,46.143,45.296,0,1
0.878,t0_mnv2,45.458,43.965,1,1
0.926,t0_mnv2,65.075,48.568,1,1
0.980,t0_mnv2,83.780,53.318,0,1
1.056,t0_mnv2,45.741,40.803,2,1
1.104,t0_mnv2,82.346,47.918,2,1
1.154,t0_mnv2,131.462,49.670,1,1
1.195,t0_mnv2,120.378,40.969,0,1
1.271,t0_mnv2,45.583,41.075,0,1
1.363,t0_mnv2,45.561,41.066,0,1
1.409,t0_mnv2,41.909,40.649,1,1
1.447,t0_mnv2,65.034,38.943,1,1
1.487,t0_mnv2,75.222,39.314,2,1
1.527,t0_mnv2,75.004,40.419,1,1
1.569,t0_mnv2,89.596,41.411,0,1
1.734,t0_mnv2,75.897,73.891,0,1
1.825,t0_mnv2,44.451,41.601,0,1
1.896,t0_mnv2,40.040,35.344,1,1
1.964,t0_mnv2,85.103,68.658,0,1
2.136,t0_mnv2,38.448,35.381,1,1
2.171,t0_mnv2,68.183,34.788,0,1
2.373,t0_mnv2,39.395,34.823,2,1
2.407,t0_mnv2,39.258,34.594,2,1
2.481,t0_mnv2,111.151,73.637,2,1
2.573,t0_mnv2,191.324,91.875,5,1
2.618,t0_mnv2,153.821,44.644,4,1
2.695,t0_mnv2,210.677,76.847,3,1
2.772,t0_mnv2,274.079,77.238,2,1
2.809,t0_mnv2,308.942,37.398,1,1
2.856,t0_mnv2,355.417,46.731,0,1
2.946,t0_mnv2,44.815,43.295,2,1
2.989,t0_mnv2,80.183,43.803,1,1
3.070,t0_mnv2,160.471,80.733,0,1
3.140,t0_mnv2,41.130,39.815,0,1
3.332,t0_mnv2,46.830,44.486,0,1
3.436,t0_mnv2,48.478,43.714,1,1
3.479,t0_mnv2,65.231,42.313,0,1
3.560,t0_mnv2,39.420,35.930,2,1
3.609,t0_mnv2,87.610,48.382,3,1
3.702,t0_mnv2,175.305,93.250,5,1
3.787,t0_mnv2,223.075,85.510,8,1
3.848,t0_mnv2,244.755,60.929,7,1
3.898,t0_mnv2,279.320,49.757,8,1
3.987,t0_mnv2,332.622,88.346,9,1
4.078,t0_mnv2,409.622,91.732,11,1
4.165,t0_mnv2,427.336,87.112,11,1
4.264,t0_mnv2,522.107,98.277,13,1
4.358,t0_mnv2,604.821,94.490,14,1
4.406,t0_mnv2,637.614,47.584,14,1
4.493,t0_mnv2,618.322,87.349,17,1
4.585,t0_mnv2,693.350,91.423,16,1
4.678,t0_mnv2,779.386,93.349,16,1
4.771,t0_mnv2,828.426,92.720,19,1
4.835,t0_mnv2,833.128,64.269,20,1
4.885,t0_mnv2,875.412,49.966,19,1
4.973,t0_mnv2,931.104,87.723,18,1
5.066,t0_mnv2,945.444,92.858,19,1
5.160,t0_mnv2,954.262,93.820,20,1
5.212,t0_mnv2,989.299,52.159,19,1
5.304,t0_mnv2,1065.436,92.413,18,1
