t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.082,t2_squeezenet,49.932,45.738,0,1
0.283,t2_squeezenet,48.994,44.171,0,1
0.377,t2_squeezenet,52.674,48.361,1,1
0.425,t2_squeezenet,52.966,47.679,0,1
0.495,t2_squeezenet,30.186,30.107,0,1
0.545,t2_squeezenet,32.434,29.476,0,1
0.655,t2_squeezenet,31.000,29.365,0,1
0.726,t2_squeezenet,33.765,30.132,0,1
1.236,t2_squeezenet,32.922,29.934,1,1
1.266,t2_squeezenet,57.011,29.539,1,1
1.295,t2_squeezenet,58.050,29.245,0,1
1.443,t2_squeezenet,33.837,32.010,0,1
1.577,t2_squeezenet,37.323,37.256,0,1
1.766,t2_squeezenet,31.327,30.009,2,1
1.796,t2_squeezenet,45.765,29.279,1,1
1.863,t2_squeezenet,99.188,66.822,0,1
2.025,t2_squeezenet,40.003,36.473,0,1
2.373,t2_squeezenet,33.990,31.913,1,1
2.437,t2_squeezenet,69.781,64.277,2,1
2.468,t2_squeezenet,54.745,31.054,2,1
2.536,t2_squeezenet,116.466,68.319,1,1
2.568,t2_squeezenet,107.915,31.678,1,1
2.643,t2_squeezenet,83.424,74.510,2,1
2.673,t2_squeezenet,90.865,29.886,1,1
2.702,t2_squeezenet,110.482,29.427,0,1
2.838,t2_squeezenet,39.754,35.088,0,1
2.956,t2_squeezenet,35.456,30.852,0,1
3.067,t2_squeezenet,38.209,35.145,0,1
3.185,t2_squeezenet,38.870,37.014,0,1
3.292,t2_squeezenet,34.617,31.162,0,1
3.370,t2_squeezenet,34.394,32.443,1,1
3.451,t2_squeezenet,107.913,80.856,0,1
3.517,t2_squeezenet,34.708,30.745,0,1
3.743,t2_squeezenet,47.412,43.479,0,1
3.823,t2_squeezenet,37.454,34.595,1,1
3.859,t2_squeezenet,36.197,35.808,0,1
4.304,t2_squeezenet,31.893,29.364,0,1
4.420,t2_squeezenet,34.686,30.167,1,1
4.450,t2_squeezenet,45.677,29.180,2,1
4.479,t2_squeezenet,49.611,29.149,1,1
4.543,t2_squeezenet,95.717,63.913,1,1
4.573,t2_squeezenet,61.750,30.602,1,1
4.645,t2_squeezenet,76.802,71.735,0,1
4.714,t2_squeezenet,38.009,33.736,0,1
5.123,t2_squeezenet,36.222,34.042,0,1
5.206,t2_squeezenet,36.465,33.107,0,1
5.323,t2_squeezenet,34.442,30.646,0,1
5.430,t2_squeezenet,35.926,31.121,0,1
5.470,t2_squeezenet,32.161,29.159,0,1
5.615,t2_squeezenet,36.678,33.936,0,1
5.742,t2_squeezenet,36.798,36.448,0,1
6.152,t2_squeezenet,33.983,30.790,0,1
6.330,t2_squeezenet,34.085,30.589,0,1
6.426,t2_squeezenet,33.230,30.586,0,1
6.574,t2_squeezenet,41.173,36.453,1,1
6.639,t2_squeezenet,74.264,65.496,2,1
6.672,t2_squeezenet,90.806,32.395,1,1
6.701,t2_squeezenet,115.621,29.452,0,1
6.746,t2_squeezenet,29.703,29.195,0,1
6.806,t2_squeezenet,39.413,34.517,1,1
6.839,t2_squeezenet,37.982,33.494,0,1
6.960,t2_squeezenet,41.671,39.684,1,1
6.991,t2_squeezenet,55.996,30.866,1,1
7.056,t2_squeezenet,81.218,65.265,0,1
7.177,t2_squeezenet,32.095,29.845,2,1
7.206,t2_squeezenet,51.094,29.263,1,1
7.253,t2_squeezenet,96.135,46.709,0,1
7.403,t2_squeezenet,35.552,33.869,0,1
7.964,t2_squeezenet,31.541,29.449,0,1
8.085,t2_squeezenet,36.751,35.315,0,1
8.149,t2_squeezenet,34.290,33.253,0,1
8.492,t2_squeezenet,29.970,29.374,0,1
8.552,t2_squeezenet,31.588,29.972,1,1
8.581,t2_squeezenet,51.394,29.469,1,1
8.636,t2_squeezenet,77.035,54.731,1,1
8.667,t2_squeezenet,54.734,30.617,0,1
