t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.199,t0_mnv2,53.536,49.193,0,1
0.297,t0_mnv2,37.767,37.172,0,1
0.372,t0_mnv2,46.029,45.529,1,1
0.414,t0_mnv2,85.761,41.676,1,1
0.455,t0_mnv2,47.892,41.087,1,1
0.509,t0_mnv2,78.068,53.389,1,1
0.554,t0_mnv2,77.031,44.955,0,1
0.726,t0_mnv2,35.855,35.312,0,1
0.873,t0_mnv2,37.405,35.747,0,1
0.943,t0_mnv2,34.813,34.772,0,1
1.175,t0_mnv2,35.510,34.814,0,1
1.230,t0_mnv2,39.052,35.213,0,1
1.305,t0_mnv2,36.070,34.778,0,1
1.545,t0_mnv2,41.990,37.121,0,1
1.714,t0_mnv2,42.667,42.289,0,1
1.822,t0_mnv2,41.848,37.246,0,1
2.138,t0_mnv2,46.822,42.328,0,1
2.218,t0_mnv2,38.446,34.762,0,1
2.283,t0_mnv2,37.680,35.239,1,1
2.354,t0_mnv2,82.306,70.361,1,1
2.393,t0_mnv2,78.206,39.620,0,1
2.753,t0_mnv2,36.728,35.774,0,1
2.921,t0_mnv2,39.236,36.354,1,1
2.967,t0_mnv2,49.163,45.692,0,1
3.113,t0_mnv2,41.395,38.942,1,1
3.168,t0_mnv2,94.154,54.885,0,1
3.259,t0_mnv2,36.655,35.353,1,1
3.299,t0_mnv2,62.866,40.479,0,1
3.374,t0_mnv2,38.912,34.716,0,1
3.529,t0_mnv2,49.413,48.149,3,1
3.579,t0_mnv2,96.173,50.263,3,1
3.654,t0_mnv2,151.151,75.452,2,1
3.691,t0_mnv2,176.014,36.860,1,1
3.768,t0_mnv2,205.636,76.203,1,1
3.807,t0_mnv2,53.844,39.778,0,1
3.868,t0_mnv2,49.432,45.841,0,1
3.967,t0_mnv2,42.931,42.519,0,1
4.017,t0_mnv2,40.981,40.061,0,1
4.320,t0_mnv2,37.377,34.839,0,1
4.666,t0_mnv2,41.472,37.304,0,1
4.737,t0_mnv2,37.895,36.209,0,1
4.785,t0_mnv2,37.532,37.293,1,1
4.824,t0_mnv2,53.182,39.692,0,1
5.024,t0_mnv2,38.416,37.452,0,1
5.113,t0_mnv2,42.353,38.294,0,1
5.252,t0_mnv2,38.048,37.931,1,1
5.288,t0_mnv2,37.917,36.327,0,1
5.362,t0_mnv2,49.109,48.575,0,1
5.521,t0_mnv2,41.351,37.199,0,1
5.677,t0_mnv2,39.150,34.968,1,1
5.714,t0_mnv2,47.174,36.545,1,1
5.780,t0_mnv2,73.568,66.403,2,1
5.815,t0_mnv2,70.646,35.197,1,1
5.854,t0_mnv2,97.450,38.849,1,1
5.890,t0_mnv2,54.323,35.757,1,1
5.960,t0_mnv2,71.939,69.679,0,1
6.368,t0_mnv2,38.884,34.783,0,1
6.409,t0_mnv2,35.658,34.964,0,1
6.475,t0_mnv2,36.898,35.731,1,1
6.510,t0_mnv2,62.158,35.315,0,1
6.605,t0_mnv2,39.510,34.703,0,1
6.654,t0_mnv2,40.827,38.807,1,1
6.694,t0_mnv2,54.775,39.314,1,1
6.773,t0_mnv2,111.783,78.891,0,1
6.939,t0_mnv2,41.029,40.267,0,1
7.005,t0_mnv2,39.604,35.013,0,1
7.070,t0_mnv2,48.881,45.001,0,1
