step,t_s,T_c,T_pred_c,freq_mhz,util_pct,solver_ms,mode,agg_duty,duty0,duty1,duty2
0,0.00,54.00,54.00,2400,0.0,0.00,admission,1.8013,0.6004,0.6004,0.6004
1,1.00,54.00,54.00,2400,41.9,0.10,admission,1.8013,0.6004,0.6004,0.6004
2,2.00,54.55,53.87,2400,47.7,0.06,admission,1.7738,0.5913,0.5913,0.5913
3,3.00,53.45,54.00,2400,46.8,0.06,admission,1.8013,0.6004,0.6004,0.6004
4,4.00,54.55,53.87,2400,47.3,0.07,admission,1.7738,0.5913,0.5913,0.5913
5,5.00,54.00,53.87,2400,46.6,0.06,admission,1.7738,0.5913,0.5913,0.5913
6,6.00,54.55,53.75,2400,46.8,0.06,admission,1.7463,0.5821,0.5821,0.5821
7,7.00,54.55,53.62,2400,46.2,0.07,admission,1.7188,0.5729,0.5729,0.5729
8,8.00,54.55,53.50,2400,45.6,0.06,admission,1.6913,0.5638,0.5638,0.5638
9,9.00,54.55,53.37,2400,44.6,0.05,admission,1.6638,0.5546,0.5546,0.5546
10,10.00,55.10,53.12,2400,44.2,0.05,admission,1.6088,0.5363,0.5363,0.5363
11,11.00,54.00,53.12,2400,42.8,0.06,admission,1.6088,0.5363,0.5363,0.5363
12,12.00,55.10,52.87,2400,42.6,0.08,admission,1.5538,0.5179,0.5179,0.5179
13,13.01,54.00,52.87,2400,41.8,0.10,admission,1.5538,0.5179,0.5179,0.5179
14,14.01,54.00,52.87,2400,41.6,0.07,admission,1.5538,0.5179,0.5179,0.5179
15,15.01,53.45,52.99,2400,41.7,0.06,admission,1.5813,0.5271,0.5271,0.5271
16,16.01,55.10,52.74,2400,42.5,0.06,admission,1.5263,0.5088,0.5088,0.5088
17,17.01,54.00,52.74,2400,40.6,0.06,admission,1.5263,0.5088,0.5088,0.5088
18,18.01,54.55,52.61,2400,41.0,0.06,admission,1.4988,0.4996,0.4996,0.4996
19,19.01,54.00,52.61,2400,40.6,0.06,admission,1.4988,0.4996,0.4996,0.4996
20,20.01,54.55,52.49,2400,40.4,0.08,admission,1.4713,0.4904,0.4904,0.4904
21,21.01,54.00,52.49,2400,39.7,0.06,admission,1.4713,0.4904,0.4904,0.4904
22,22.01,53.45,52.61,2400,39.7,0.08,admission,1.4988,0.4996,0.4996,0.4996
23,23.01,54.00,52.61,2400,40.2,0.06,admission,1.4988,0.4996,0.4996,0.4996
24,24.01,54.55,52.49,2400,40.5,0.08,admission,1.4713,0.4904,0.4904,0.4904
25,25.01,54.55,52.36,2400,39.9,0.06,admission,1.4438,0.4813,0.4813,0.4813
26,26.01,54.00,52.36,2400,39.1,0.06,admission,1.4438,0.4813,0.4813,0.4813
27,27.01,53.45,52.49,2400,39.3,0.06,admission,1.4713,0.4904,0.4904,0.4904
28,28.01,54.00,52.49,2400,39.9,0.06,admission,1.4713,0.4904,0.4904,0.4904
29,29.01,54.00,52.49,2400,39.9,0.06,admission,1.4713,0.4904,0.4904,0.4904
30,30.01,54.55,52.36,2400,39.7,0.05,admission,1.4438,0.4813,0.4813,0.4813
31,31.01,53.45,52.49,2400,39.3,0.06,admission,1.4713,0.4904,0.4904,0.4904
32,32.01,54.55,52.36,2400,39.9,0.05,admission,1.4438,0.4813,0.4813,0.4813
