step,t_s,T_c,T_pred_c,freq_mhz,util_pct,solver_ms,mode,agg_duty,duty0,duty1,duty2
0,0.00,55.10,54.00,2400,100.0,0.00,admission,1.8013,0.6004,0.6004,0.6004
1,1.00,55.10,53.75,2400,47.0,0.14,admission,1.7463,0.5821,0.5821,0.5821
2,2.00,54.00,53.75,2400,45.7,0.06,admission,1.7463,0.5821,0.5821,0.5821
3,3.00,55.10,53.50,2400,38.3,0.10,admission,1.6913,0.5638,0.5638,0.5638
4,4.00,55.10,53.24,2400,42.0,0.11,admission,1.6363,0.5454,0.5454,0.5454
5,5.00,54.55,53.12,2400,30.2,0.05,admission,1.6088,0.5363,0.5363,0.5363
6,6.00,54.55,52.99,2400,33.1,0.11,admission,1.5813,0.5271,0.5271,0.5271
7,7.00,55.10,52.74,2400,44.1,0.16,admission,1.5263,0.5088,0.5088,0.5088
8,8.00,55.10,52.49,2400,42.5,0.14,admission,1.4713,0.4904,0.4904,0.4904
9,9.00,54.55,52.36,2400,41.2,0.16,admission,1.4438,0.4813,0.4813,0.4813
10,10.00,55.10,52.11,2400,40.2,0.11,admission,1.3888,0.4629,0.4629,0.4629
11,11.00,54.55,51.98,2400,39.0,0.11,admission,1.3613,0.4538,0.4538,0.4538
12,12.00,54.55,51.86,2400,38.0,0.09,admission,1.3338,0.4446,0.4446,0.4446
13,13.00,55.10,51.61,2400,37.8,0.09,admission,1.2788,0.4263,0.4263,0.4263
14,14.00,55.10,51.36,2400,36.3,0.10,admission,1.2238,0.4079,0.4079,0.4079
15,15.00,54.55,51.23,2400,34.9,0.10,admission,1.1963,0.3988,0.3988,0.3988
16,16.00,53.45,51.36,2400,34.1,0.16,admission,1.2238,0.4079,0.4079,0.4079
17,17.00,53.45,51.48,2400,35.3,0.34,admission,1.2513,0.4171,0.4171,0.4171
18,18.01,55.10,51.23,2400,36.1,0.14,admission,1.1963,0.3988,0.3988,0.3988
19,19.01,54.55,51.10,2400,35.1,0.11,admission,1.1688,0.3896,0.3896,0.3896
20,20.01,54.55,50.98,2400,34.6,0.09,admission,1.1413,0.3804,0.3804,0.3804
21,21.01,54.00,50.98,2400,33.5,0.12,admission,1.1413,0.3804,0.3804,0.3804
22,22.01,54.00,50.98,2400,34.2,0.07,admission,1.1413,0.3804,0.3804,0.3804
23,23.01,54.00,50.98,2400,33.8,0.08,admission,1.1413,0.3804,0.3804,0.3804
24,24.01,54.00,50.98,2400,33.5,0.28,admission,1.1413,0.3804,0.3804,0.3804
25,25.01,54.00,50.98,2400,33.4,0.08,admission,1.1413,0.3804,0.3804,0.3804
26,26.01,54.55,50.85,2400,33.4,0.07,admission,1.1138,0.3713,0.3713,0.3713
27,27.01,54.00,50.85,2400,32.6,0.10,admission,1.1138,0.3713,0.3713,0.3713
28,28.01,54.55,50.73,2400,32.8,0.07,admission,1.0863,0.3621,0.3621,0.3621
29,29.01,53.45,50.85,2400,31.9,0.08,admission,1.1138,0.3713,0.3713,0.3713
30,30.01,54.00,50.85,2400,32.6,0.09,admission,1.1138,0.3713,0.3713,0.3713
31,31.01,54.00,50.85,2400,32.8,0.14,admission,1.1138,0.3713,0.3713,0.3713
32,32.01,54.00,50.85,2400,32.8,0.23,admission,1.1138,0.3713,0.3713,0.3713
33,33.01,54.00,50.85,2400,32.8,0.15,admission,1.1138,0.3713,0.3713,0.3713
34,34.01,53.45,50.98,2400,32.9,0.15,admission,1.1413,0.3804,0.3804,0.3804
35,35.01,54.00,50.98,2400,33.3,0.26,admission,1.1413,0.3804,0.3804,0.3804
36,36.01,54.00,50.98,2400,33.7,0.06,admission,1.1413,0.3804,0.3804,0.3804
37,37.01,53.45,51.10,2400,33.3,0.09,admission,1.1688,0.3896,0.3896,0.3896
38,38.01,54.55,50.98,2400,34.0,0.13,admission,1.1413,0.3804,0.3804,0.3804
39,39.01,54.55,50.85,2400,33.3,0.09,admission,1.1138,0.3713,0.3713,0.3713
40,40.01,54.00,50.85,2400,32.8,0.08,admission,1.1138,0.3713,0.3713,0.3713
41,41.01,52.90,51.10,2400,32.9,0.06,admission,1.1688,0.3896,0.3896,0.3896
42,42.01,54.55,50.98,2400,34.1,0.08,admission,1.1413,0.3804,0.3804,0.3804
43,43.01,55.10,50.73,2400,33.1,0.07,admission,1.0863,0.3621,0.3621,0.3621
44,44.01,54.00,50.73,2400,32.1,0.07,admission,1.0863,0.3621,0.3621,0.3621
45,45.01,53.45,50.85,2400,32.0,0.05,admission,1.1138,0.3713,0.3713,0.3713
46,46.01,53.45,50.98,2400,33.2,0.06,admission,1.1413,0.3804,0.3804,0.3804
