t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.065,t0_mnv2,43.895,39.156,1,1
0.108,t0_mnv2,44.834,42.613,0,1
0.215,t0_mnv2,44.724,41.837,0,1
0.299,t0_mnv2,41.900,38.579,0,1
0.441,t0_mnv2,49.645,45.737,0,1
0.659,t0_mnv2,49.560,45.970,0,1
0.746,t0_mnv2,52.847,51.329,2,1
0.793,t0_mnv2,74.216,47.033,1,1
0.840,t0_mnv2,96.590,47.034,0,1
0.916,t0_mnv2,50.968,50.059,1,1
0.965,t0_mnv2,76.629,48.854,0,1
1.033,t0_mnv2,51.935,48.188,0,1
1.108,t0_mnv2,51.576,48.981,1,1
1.146,t0_mnv2,44.190,38.770,1,1
1.194,t0_mnv2,65.971,47.983,1,1
1.244,t0_mnv2,68.911,50.128,1,1
1.293,t0_mnv2,90.212,48.599,0,1
1.485,t0_mnv2,41.452,39.622,1,1
1.527,t0_mnv2,68.102,42.762,0,1
1.682,t0_mnv2,42.490,38.251,0,1
1.728,t0_mnv2,42.171,41.010,0,1
1.782,t0_mnv2,43.045,39.116,1,1
1.824,t0_mnv2,67.728,41.099,0,1
1.942,t0_mnv2,46.214,42.917,1,1
1.978,t0_mnv2,42.040,35.604,1,1
2.020,t0_mnv2,49.289,42.446,0,1
2.166,t0_mnv2,58.930,58.771,0,1
2.301,t0_mnv2,53.023,49.474,1,1
2.358,t0_mnv2,80.235,56.567,2,1
2.416,t0_mnv2,93.699,58.228,2,1
2.477,t0_mnv2,129.100,60.804,4,1
2.538,t0_mnv2,174.368,60.873,4,1
2.592,t0_mnv2,162.148,53.912,4,1
2.633,t0_mnv2,178.706,41.501,3,1
2.676,t0_mnv2,201.324,42.649,2,1
2.717,t0_mnv2,227.359,41.260,1,1
2.754,t0_mnv2,186.810,36.101,0,1
2.801,t0_mnv2,40.636,37.354,1,1
2.840,t0_mnv2,68.790,38.730,1,1
2.879,t0_mnv2,42.763,39.273,1,1
2.936,t0_mnv2,89.747,56.578,0,1
3.027,t0_mnv2,56.024,55.108,1,1
3.073,t0_mnv2,93.868,46.544,0,1
3.258,t0_mnv2,41.799,38.735,2,1
3.298,t0_mnv2,77.997,39.373,3,1
3.371,t0_mnv2,134.475,73.138,3,1
3.408,t0_mnv2,139.110,36.467,2,1
3.484,t0_mnv2,193.049,76.682,2,1
3.572,t0_mnv2,273.451,87.365,4,1
3.613,t0_mnv2,133.046,41.639,3,1
3.691,t0_mnv2,194.891,77.384,3,1
3.728,t0_mnv2,212.011,37.001,3,1
3.810,t0_mnv2,247.369,82.269,3,1
3.888,t0_mnv2,253.092,78.353,2,1
3.926,t0_mnv2,205.511,37.833,2,1
4.008,t0_mnv2,257.256,81.162,1,1
4.081,t0_mnv2,162.503,73.691,1,1
4.122,t0_mnv2,66.887,40.940,2,1
4.161,t0_mnv2,60.128,38.893,1,1
4.205,t0_mnv2,100.969,43.554,0,1
4.284,t0_mnv2,69.498,69.342,1,1
4.329,t0_mnv2,88.907,44.535,1,1
4.407,t0_mnv2,107.123,78.453,1,1
4.486,t0_mnv2,95.837,78.202,1,1
4.522,t0_mnv2,82.417,36.735,1,1
4.602,t0_mnv2,103.906,79.889,0,1
4.779,t0_mnv2,44.259,40.157,1,1
4.815,t0_mnv2,64.289,36.103,1,1
4.891,t0_mnv2,90.177,75.775,0,1
4.966,t0_mnv2,44.243,39.624,0,1
5.094,t0_mnv2,48.239,46.876,0,1
5.220,t0_mnv2,40.797,40.457,1,1
5.285,t0_mnv2,70.017,64.392,2,1
5.324,t0_mnv2,89.468,38.902,1,1
5.403,t0_mnv2,134.331,79.585,1,1
5.477,t0_mnv2,107.836,73.477,1,1
5.518,t0_mnv2,88.394,41.459,0,1
5.641,t0_mnv2,38.413,36.424,0,1
5.691,t0_mnv2,47.408,45.469,0,1
5.830,t0_mnv2,38.527,37.492,0,1
6.047,t0_mnv2,39.957,35.041,1,1
6.090,t0_mnv2,67.684,42.787,0,1
6.164,t0_mnv2,49.360,48.830,0,1
6.216,t0_mnv2,51.279,47.069,1,1
6.286,t0_mnv2,88.271,69.587,5,1
6.327,t0_mnv2,108.446,41.245,4,1
6.401,t0_mnv2,180.416,74.185,4,1
6.474,t0_mnv2,208.848,72.568,4,1
6.510,t0_mnv2,232.293,35.892,3,1
6.581,t0_mnv2,299.311,70.940,3,1
6.619,t0_mnv2,270.802,38.377,3,1
6.689,t0_mnv2,218.341,69.568,2,1
6.729,t0_mnv2,157.024,40.182,3,1
6.804,t0_mnv2,216.486,75.243,2,1
6.885,t0_mnv2,171.462,80.382,2,1
6.925,t0_mnv2,205.749,40.233,1,1
6.999,t0_mnv2,193.585,73.748,4,1
7.070,t0_mnv2,131.572,71.574,4,1
7.112,t0_mnv2,162.312,41.129,6,1
7.150,t0_mnv2,179.209,38.006,5,1
7.196,t0_mnv2,222.527,46.088,5,1
7.272,t0_mnv2,213.687,76.543,4,1
7.311,t0_mnv2,240.071,38.671,3,1
7.385,t0_mnv2,285.744,73.405,2,1
7.431,t0_mnv2,330.321,46.076,1,1
7.507,t0_mnv2,324.459,76.576,1,1
7.575,t0_mnv2,79.062,68.118,0,1
7.653,t0_mnv2,47.039,42.301,0,1
7.871,t0_mnv2,37.132,35.805,1,1
7.915,t0_mnv2,71.935,44.008,0,1
8.002,t0_mnv2,37.203,36.662,0,1
8.140,t0_mnv2,53.489,51.718,0,1
8.262,t0_mnv2,37.126,35.352,2,1
8.300,t0_mnv2,53.156,38.186,1,1
8.372,t0_mnv2,124.030,71.898,3,1
8.414,t0_mnv2,98.419,42.472,2,1
