t_s,tenant,latency_ms,service_ms,qdepth,warmup
1.016,t1_resnet18,168.517,164.522,1,1
1.231,t1_resnet18,270.378,214.875,1,1
1.434,t1_resnet18,263.499,202.996,3,1
1.594,t1_resnet18,320.462,159.921,3,1
1.739,t1_resnet18,405.992,145.031,3,1
1.888,t1_resnet18,464.142,148.315,2,1
2.054,t1_resnet18,495.910,166.349,2,1
2.201,t1_resnet18,512.183,147.281,2,1
2.361,t1_resnet18,397.918,159.989,4,1
2.544,t1_resnet18,421.824,183.072,3,1
2.699,t1_resnet18,392.853,154.594,2,1
2.853,t1_resnet18,511.481,154.156,2,1
3.024,t1_resnet18,680.801,170.559,4,1
3.204,t1_resnet18,351.241,180.471,3,1
3.379,t1_resnet18,493.713,174.349,4,1
3.542,t1_resnet18,643.768,163.586,6,1
3.714,t1_resnet18,765.672,171.668,5,1
3.895,t1_resnet18,656.456,180.865,6,1
4.038,t1_resnet18,712.704,143.403,5,1
4.174,t1_resnet18,732.635,135.961,4,1
4.348,t1_resnet18,867.681,173.877,3,1
4.517,t1_resnet18,997.232,168.895,2,1
4.691,t1_resnet18,940.560,173.229,1,1
4.846,t1_resnet18,961.357,155.756,1,1
5.002,t1_resnet18,308.734,155.868,0,1
5.448,t1_resnet18,157.506,156.402,0,1
5.845,t1_resnet18,142.269,139.740,0,1
6.043,t1_resnet18,142.624,142.389,1,1
6.215,t1_resnet18,313.646,171.598,1,1
6.361,t1_resnet18,166.685,145.983,2,1
6.509,t1_resnet18,276.118,147.740,2,1
6.675,t1_resnet18,328.693,165.734,2,1
6.831,t1_resnet18,362.151,156.299,2,1
7.009,t1_resnet18,470.947,177.689,1,1
7.161,t1_resnet18,398.000,152.604,0,1
7.960,t1_resnet18,138.924,137.853,0,1
8.112,t1_resnet18,149.211,147.454,0,1
8.440,t1_resnet18,176.985,174.954,1,1
8.603,t1_resnet18,190.796,163.472,1,1
8.761,t1_resnet18,312.227,157.910,2,1
8.907,t1_resnet18,302.817,145.638,1,1
9.049,t1_resnet18,310.387,141.496,0,1
9.464,t1_resnet18,167.244,166.222,1,1
9.603,t1_resnet18,168.362,139.671,0,1
9.989,t1_resnet18,140.414,137.147,1,1
10.145,t1_resnet18,288.201,155.347,0,1
10.375,t1_resnet18,188.651,184.956,0,1
10.609,t1_resnet18,196.817,192.384,1,1
10.774,t1_resnet18,240.013,165.055,0,1
