t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.149,t2_squeezenet,34.585,32.540,1,1
0.182,t2_squeezenet,35.825,32.754,0,1
0.318,t2_squeezenet,46.054,44.107,0,1
0.449,t2_squeezenet,33.979,30.366,0,1
0.500,t2_squeezenet,37.289,35.987,1,1
0.531,t2_squeezenet,42.861,30.117,0,1
0.692,t2_squeezenet,31.801,29.944,0,1
0.833,t2_squeezenet,32.758,30.048,1,1
0.862,t2_squeezenet,37.308,29.188,0,1
1.086,t2_squeezenet,38.691,36.748,0,1
1.165,t2_squeezenet,37.892,33.172,0,1
1.398,t2_squeezenet,38.968,35.217,0,1
1.559,t2_squeezenet,43.426,39.194,0,1
1.686,t2_squeezenet,38.356,35.933,0,1
1.757,t2_squeezenet,52.548,50.374,0,1
1.793,t2_squeezenet,34.925,31.067,1,1
1.826,t2_squeezenet,43.757,32.793,0,1
1.933,t2_squeezenet,35.069,31.836,0,1
2.181,t2_squeezenet,35.713,34.997,0,1
2.254,t2_squeezenet,33.930,32.463,1,1
2.286,t2_squeezenet,53.417,31.450,0,1
2.462,t2_squeezenet,39.313,39.279,0,1
2.543,t2_squeezenet,36.549,35.563,0,1
2.654,t2_squeezenet,43.723,40.347,1,1
2.698,t2_squeezenet,85.228,43.959,0,1
2.753,t2_squeezenet,35.145,34.858,0,1
2.887,t2_squeezenet,39.895,37.601,0,1
3.121,t2_squeezenet,34.410,31.589,0,1
3.265,t2_squeezenet,33.398,31.971,0,1
3.309,t2_squeezenet,33.711,29.264,0,1
3.670,t2_squeezenet,43.195,41.768,0,1
3.929,t2_squeezenet,42.668,41.918,1,1
3.974,t2_squeezenet,52.372,44.802,1,1
4.007,t2_squeezenet,65.476,33.113,0,1
4.068,t2_squeezenet,38.786,35.479,0,1
4.123,t2_squeezenet,32.596,30.002,0,1
4.425,t2_squeezenet,36.773,32.975,0,1
4.540,t2_squeezenet,38.100,33.630,1,1
4.570,t2_squeezenet,43.187,29.782,0,1
4.630,t2_squeezenet,34.254,30.055,3,1
4.667,t2_squeezenet,54.515,36.914,2,1
4.697,t2_squeezenet,84.127,30.049,1,1
4.728,t2_squeezenet,111.959,30.097,0,1
4.874,t2_squeezenet,32.281,29.866,2,1
4.910,t2_squeezenet,48.793,36.318,1,1
4.940,t2_squeezenet,74.940,29.940,1,1
4.969,t2_squeezenet,43.407,29.094,0,1
5.020,t2_squeezenet,32.428,30.060,1,1
5.049,t2_squeezenet,36.166,29.202,1,1
5.080,t2_squeezenet,58.128,31.330,0,1
5.144,t2_squeezenet,36.257,33.299,0,1
5.192,t2_squeezenet,33.807,32.500,0,1
5.418,t2_squeezenet,37.169,33.577,0,1
5.485,t2_squeezenet,35.866,31.391,1,1
5.517,t2_squeezenet,57.254,32.213,1,1
5.560,t2_squeezenet,74.011,42.768,2,1
5.596,t2_squeezenet,73.541,36.444,1,1
5.628,t2_squeezenet,74.138,31.211,0,1
5.789,t2_squeezenet,40.067,39.937,0,1
5.876,t2_squeezenet,32.806,31.495,0,1
5.955,t2_squeezenet,33.363,32.877,0,1
6.088,t2_squeezenet,41.990,37.252,0,1
6.177,t2_squeezenet,37.754,37.655,0,1
6.384,t2_squeezenet,42.508,40.479,0,1
6.449,t2_squeezenet,40.506,39.452,0,1
6.504,t2_squeezenet,34.569,29.752,0,1
6.591,t2_squeezenet,30.894,30.833,0,1
6.773,t2_squeezenet,40.396,35.732,0,1
6.832,t2_squeezenet,45.280,43.092,1,1
6.876,t2_squeezenet,69.951,44.426,0,1
7.002,t2_squeezenet,29.290,29.216,0,1
7.102,t2_squeezenet,29.940,29.169,0,1
7.430,t2_squeezenet,34.013,29.862,1,1
7.459,t2_squeezenet,47.493,29.098,0,1
7.560,t2_squeezenet,30.544,30.078,0,1
7.782,t2_squeezenet,30.767,29.973,0,1
7.852,t2_squeezenet,33.208,29.225,0,1
7.891,t2_squeezenet,37.535,33.529,0,1
8.026,t2_squeezenet,37.462,34.052,0,1
8.117,t2_squeezenet,38.712,35.772,1,1
