t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.094,t0_mnv2,41.919,37.054,0,1
0.205,t0_mnv2,46.388,44.179,2,1
0.246,t0_mnv2,76.469,41.631,1,1
0.288,t0_mnv2,97.158,41.481,0,1
0.368,t0_mnv2,53.175,49.803,0,1
0.423,t0_mnv2,43.133,40.189,0,1
0.504,t0_mnv2,40.237,39.786,0,1
0.614,t0_mnv2,37.932,34.510,1,1
0.649,t0_mnv2,53.640,34.742,1,1
0.689,t0_mnv2,60.599,40.370,3,1
0.728,t0_mnv2,72.803,38.671,3,1
0.763,t0_mnv2,92.652,34.788,2,1
0.798,t0_mnv2,122.108,35.258,2,1
0.833,t0_mnv2,104.669,34.385,2,1
0.872,t0_mnv2,98.717,38.862,3,1
0.906,t0_mnv2,90.914,34.867,2,1
0.942,t0_mnv2,84.108,35.829,1,1
0.980,t0_mnv2,115.432,37.891,0,1
1.021,t0_mnv2,36.782,36.165,2,1
1.063,t0_mnv2,46.831,41.466,2,1
1.103,t0_mnv2,83.395,39.663,1,1
1.142,t0_mnv2,88.350,39.518,0,1
1.232,t0_mnv2,39.326,34.564,0,1
1.277,t0_mnv2,39.336,34.656,0,1
1.370,t0_mnv2,43.002,42.424,1,1
1.417,t0_mnv2,64.127,46.907,0,1
1.510,t0_mnv2,51.440,47.358,1,1
1.564,t0_mnv2,103.702,53.931,2,1
1.621,t0_mnv2,102.687,56.292,2,1
1.694,t0_mnv2,139.490,73.540,2,1
1.760,t0_mnv2,149.172,66.366,2,1
1.822,t0_mnv2,189.751,61.301,1,1
1.868,t0_mnv2,140.728,46.367,0,1
1.920,t0_mnv2,52.054,47.014,0,1
1.986,t0_mnv2,39.828,39.790,0,1
2.107,t0_mnv2,37.740,35.194,1,1
2.144,t0_mnv2,38.216,37.177,1,1
2.222,t0_mnv2,91.464,78.186,1,1
2.265,t0_mnv2,48.192,42.557,0,1
2.343,t0_mnv2,65.735,63.358,0,1
2.426,t0_mnv2,66.615,62.442,1,1
2.521,t0_mnv2,147.030,94.974,2,1
2.566,t0_mnv2,112.440,45.337,1,1
2.648,t0_mnv2,133.293,81.592,2,1
2.736,t0_mnv2,123.972,87.617,1,1
