t_s,tenant,latency_ms,service_ms,qdepth,warmup
1.898,t1_resnet18,141.189,137.395,0,1
2.150,t1_resnet18,144.455,140.430,0,1
2.569,t1_resnet18,153.027,151.199,0,1
3.021,t1_resnet18,160.820,158.010,0,1
3.279,t1_resnet18,143.657,141.499,0,1
3.441,t1_resnet18,141.806,141.568,0,1
4.612,t1_resnet18,141.940,138.741,0,1
4.883,t1_resnet18,145.592,145.045,0,1
6.625,t1_resnet18,138.438,133.463,0,1
6.978,t1_resnet18,135.158,130.330,0,1
7.158,t1_resnet18,137.635,134.085,1,1
7.296,t1_resnet18,256.405,137.762,0,1
9.841,t1_resnet18,133.636,130.067,0,1
11.580,t1_resnet18,162.076,157.209,1,1
11.719,t1_resnet18,192.003,139.608,0,1
12.175,t1_resnet18,146.420,141.527,0,1
12.829,t1_resnet18,135.108,133.146,0,1
13.503,t1_resnet18,141.190,137.974,0,1
14.014,t1_resnet18,137.728,136.382,0,1
14.306,t1_resnet18,155.753,155.651,1,1
14.460,t1_resnet18,286.745,153.604,1,1
14.635,t1_resnet18,318.707,174.978,0,1
16.299,t1_resnet18,154.714,150.721,0,1
16.639,t1_resnet18,142.015,137.588,0,1
17.163,t1_resnet18,135.366,134.754,0,1
17.805,t1_resnet18,137.663,136.061,0,1
18.633,t1_resnet18,140.929,139.443,0,1
19.034,t1_resnet18,180.086,178.854,1,1
19.190,t1_resnet18,250.334,155.737,0,1
19.723,t1_resnet18,143.280,143.257,0,1
20.051,t1_resnet18,142.875,140.286,0,0
21.016,t1_resnet18,147.005,145.702,1,0
21.151,t1_resnet18,180.065,135.024,0,0
21.501,t1_resnet18,141.864,137.315,0,0
21.928,t1_resnet18,141.988,139.220,0,0
22.656,t1_resnet18,130.198,130.096,0,0
23.004,t1_resnet18,163.835,160.971,0,0
23.179,t1_resnet18,137.592,134.350,0,0
23.364,t1_resnet18,151.064,149.629,1,0
23.504,t1_resnet18,149.868,140.395,1,0
23.642,t1_resnet18,205.973,137.869,0,0
23.888,t1_resnet18,135.077,130.098,0,0
24.056,t1_resnet18,147.704,147.424,1,0
24.191,t1_resnet18,214.515,134.642,1,0
24.332,t1_resnet18,209.457,140.783,0,0
24.512,t1_resnet18,143.733,140.398,1,0
24.644,t1_resnet18,235.890,131.655,0,0
25.312,t1_resnet18,137.861,136.357,0,0
26.139,t1_resnet18,138.332,133.744,0,0
26.425,t1_resnet18,187.262,184.713,0,0
26.939,t1_resnet18,158.544,154.336,0,0
27.986,t1_resnet18,143.230,140.839,1,0
28.139,t1_resnet18,260.774,153.059,1,0
28.279,t1_resnet18,158.429,140.025,0,0
28.864,t1_resnet18,135.946,132.698,1,0
28.996,t1_resnet18,207.154,131.754,0,0
29.634,t1_resnet18,141.318,141.250,1,0
29.788,t1_resnet18,242.627,154.856,0,0
30.412,t1_resnet18,139.360,138.156,3,0
30.560,t1_resnet18,247.638,147.647,2,0
30.699,t1_resnet18,371.563,138.774,1,0
30.838,t1_resnet18,451.705,139.491,1,0
30.993,t1_resnet18,188.971,154.812,0,0
31.794,t1_resnet18,140.124,139.858,0,0
32.899,t1_resnet18,170.903,165.869,0,0
34.187,t1_resnet18,186.893,184.888,1,0
34.349,t1_resnet18,180.624,162.012,0,0
34.680,t1_resnet18,140.992,138.837,0,0
34.908,t1_resnet18,172.352,167.378,0,0
36.242,t1_resnet18,136.799,134.292,0,0
37.106,t1_resnet18,138.070,137.620,1,0
37.258,t1_resnet18,175.097,151.486,0,0
37.795,t1_resnet18,156.204,152.377,0,0
38.061,t1_resnet18,162.495,159.955,0,0
38.647,t1_resnet18,150.110,145.305,0,0
40.125,t1_resnet18,141.953,136.991,0,0
40.700,t1_resnet18,138.298,134.274,0,0
41.084,t1_resnet18,147.915,145.338,0,0
41.315,t1_resnet18,150.263,149.927,1,0
41.451,t1_resnet18,159.994,135.815,0,0
41.980,t1_resnet18,134.032,133.960,0,0
42.139,t1_resnet18,138.746,134.031,1,0
42.277,t1_resnet18,237.229,137.639,0,0
43.097,t1_resnet18,153.291,151.976,1,0
43.234,t1_resnet18,264.804,136.999,0,0
43.513,t1_resnet18,136.759,132.672,0,0
44.234,t1_resnet18,136.718,133.303,0,0
45.241,t1_resnet18,133.726,131.321,1,0
45.385,t1_resnet18,248.396,143.326,0,0
46.596,t1_resnet18,140.143,137.443,0,0
47.259,t1_resnet18,140.766,136.606,0,0
47.826,t1_resnet18,133.878,131.173,1,0
47.960,t1_resnet18,150.672,133.809,1,0
48.095,t1_resnet18,182.391,135.030,0,0
48.686,t1_resnet18,159.533,155.707,0,0
49.162,t1_resnet18,132.677,132.498,0,0
49.453,t1_resnet18,137.661,134.002,0,0
49.614,t1_resnet18,142.237,141.193,1,0
49.751,t1_resnet18,138.964,136.194,0,0
50.035,t1_resnet18,138.780,137.258,0,0
50.396,t1_resnet18,139.081,138.540,1,0
50.542,t1_resnet18,234.475,146.060,1,0
50.680,t1_resnet18,193.515,138.648,1,0
50.822,t1_resnet18,247.977,142.075,0,0
51.670,t1_resnet18,138.834,138.751,1,0
51.807,t1_resnet18,172.676,137.560,0,0
52.258,t1_resnet18,136.334,132.112,0,0
52.571,t1_resnet18,134.970,131.463,0,0
53.286,t1_resnet18,152.198,147.417,2,0
53.425,t1_resnet18,211.629,139.002,1,0
53.571,t1_resnet18,319.225,146.039,0,0
54.848,t1_resnet18,138.610,138.214,1,0
54.982,t1_resnet18,194.393,134.411,1,0
55.131,t1_resnet18,249.330,148.667,0,0
57.550,t1_resnet18,137.266,135.303,0,0
57.974,t1_resnet18,138.790,135.385,0,0
58.283,t1_resnet18,141.780,137.714,0,0
