step,t_s,T_c,T_pred_c,freq_mhz,util_pct,solver_ms,mode,agg_duty,duty0,duty1,duty2
0,0.00,52.35,50.60,2400,0.0,1752.52,convex,1.0590,0.3522,0.3542,0.3526
1,1.75,54.55,49.70,2400,81.5,19.80,convex,0.8615,0.2864,0.2883,0.2868
2,2.75,51.80,49.42,2400,18.8,20.26,convex,0.8015,0.2663,0.2683,0.2668
3,3.75,51.25,49.27,2400,24.1,18.77,convex,0.7690,0.2555,0.2575,0.2559
4,4.75,50.70,49.25,2400,22.9,16.28,convex,0.7640,0.2539,0.2558,0.2543
5,5.75,50.70,49.23,2400,19.7,17.83,convex,0.7590,0.2522,0.2542,0.2526
6,6.75,51.25,49.08,2400,22.9,16.90,convex,0.7265,0.2413,0.2433,0.2418
7,7.75,50.70,49.05,2400,22.1,18.41,convex,0.7215,0.2397,0.2417,0.2401
8,8.75,50.70,49.03,2400,21.9,17.95,convex,0.7165,0.2380,0.2400,0.2384
9,9.75,51.25,48.88,2400,21.6,19.22,convex,0.6840,0.2272,0.2292,0.2276
10,10.75,50.15,48.99,2400,20.9,18.25,convex,0.7065,0.2347,0.2367,0.2351
11,11.75,50.15,49.09,2400,21.4,64.34,convex,0.7290,0.2422,0.2442,0.2426
12,12.75,50.70,49.07,2400,22.4,16.47,convex,0.7240,0.2405,0.2425,0.2409
13,13.75,50.70,49.04,2400,21.9,16.37,convex,0.7190,0.2388,0.2408,0.2393
14,14.75,50.70,49.02,2400,21.4,18.60,convex,0.7140,0.2372,0.2392,0.2376
15,15.76,50.70,49.00,2400,21.7,18.70,convex,0.7090,0.2355,0.2375,0.2359
16,16.76,50.15,49.10,2400,21.8,18.33,convex,0.7315,0.2430,0.2450,0.2434
17,17.76,49.60,49.33,2400,22.1,17.05,convex,0.7815,0.2597,0.2617,0.2601
18,18.76,50.70,49.31,2400,23.2,18.50,convex,0.7765,0.2580,0.2600,0.2584
19,19.76,50.70,49.28,2400,23.7,16.53,convex,0.7715,0.2564,0.2583,0.2568
20,20.76,51.25,49.13,2400,23.1,19.09,convex,0.7390,0.2455,0.2475,0.2459
21,21.76,50.15,49.24,2400,22.2,16.28,convex,0.7615,0.2530,0.2550,0.2534
22,22.76,50.15,49.34,2400,22.9,18.52,convex,0.7840,0.2605,0.2625,0.2609
23,23.76,50.15,49.44,2400,23.4,19.25,convex,0.8065,0.2680,0.2700,0.2684
24,24.76,51.25,49.29,2400,23.9,19.44,convex,0.7740,0.2572,0.2592,0.2576
25,25.76,50.15,49.40,2400,23.3,18.61,convex,0.7965,0.2647,0.2667,0.2651
26,26.76,50.15,49.50,2400,23.6,16.65,convex,0.8190,0.2722,0.2742,0.2726
27,27.76,51.80,49.23,2400,24.5,18.39,convex,0.7590,0.2522,0.2542,0.2526
28,28.76,50.15,49.33,2400,22.7,16.31,convex,0.7815,0.2597,0.2617,0.2601
29,29.76,50.15,49.43,2400,23.3,18.09,convex,0.8040,0.2672,0.2692,0.2676
30,30.76,50.15,49.54,2400,23.9,17.82,convex,0.8265,0.2747,0.2767,0.2751
31,31.76,50.15,49.64,2400,24.4,18.35,convex,0.8490,0.2822,0.2842,0.2826
32,32.76,50.15,49.74,2400,25.2,15.79,convex,0.8715,0.2897,0.2917,0.2901
33,33.76,50.70,49.72,2400,25.4,18.97,convex,0.8665,0.2880,0.2900,0.2884
34,34.76,48.50,50.20,2400,25.6,16.06,convex,0.9715,0.3230,0.3250,0.3234
35,35.76,50.15,50.30,2400,28.3,20.04,convex,0.9940,0.3305,0.3325,0.3309
36,36.76,50.15,50.41,2400,28.8,19.58,convex,1.0165,0.3380,0.3400,0.3384
37,37.76,50.70,50.38,2400,29.3,18.93,convex,1.0115,0.3363,0.3383,0.3368
38,38.76,50.15,50.49,2400,29.4,19.04,convex,1.0340,0.3438,0.3459,0.3443
39,39.76,50.70,50.46,2400,30.0,19.43,convex,1.0290,0.3422,0.3442,0.3426
40,40.76,50.70,50.44,2400,29.6,17.57,convex,1.0240,0.3405,0.3425,0.3409
41,41.76,50.15,50.54,2400,29.7,18.72,convex,1.0465,0.3480,0.3500,0.3484
42,42.76,50.70,50.52,2400,30.2,16.42,convex,1.0415,0.3463,0.3483,0.3468
43,43.76,49.60,50.75,2400,30.2,17.02,convex,1.0915,0.3630,0.3650,0.3634
44,44.76,50.70,50.73,2400,31.3,16.40,convex,1.0865,0.3613,0.3633,0.3618
45,45.76,50.70,50.70,2400,31.2,22.35,convex,1.0815,0.3597,0.3617,0.3601
46,46.76,50.70,50.68,2400,31.2,19.24,convex,1.0765,0.3580,0.3600,0.3584
