t_s,tenant,latency_ms,service_ms,qdepth,warmup
1.638,t1_resnet18,223.326,219.782,1,1
1.856,t1_resnet18,244.905,217.537,0,1
2.140,t1_resnet18,179.370,177.746,1,1
2.349,t1_resnet18,216.792,208.899,1,1
2.546,t1_resnet18,314.867,197.122,1,1
2.741,t1_resnet18,360.376,195.583,1,1
2.941,t1_resnet18,336.334,200.006,1,1
3.138,t1_resnet18,310.952,196.397,0,1
3.444,t1_resnet18,160.011,159.084,0,1
3.720,t1_resnet18,169.455,165.170,0,1
4.017,t1_resnet18,159.794,159.075,2,1
4.172,t1_resnet18,255.795,155.096,1,1
4.356,t1_resnet18,437.826,183.965,0,1
4.923,t1_resnet18,155.385,151.476,2,1
5.072,t1_resnet18,250.999,148.469,2,1
5.260,t1_resnet18,416.929,188.155,1,1
5.405,t1_resnet18,479.274,145.077,0,1
5.553,t1_resnet18,142.267,137.233,0,1
5.721,t1_resnet18,165.108,162.879,0,1
5.912,t1_resnet18,163.104,160.710,2,1
6.060,t1_resnet18,246.785,148.209,1,1
6.216,t1_resnet18,336.624,155.788,0,1
6.426,t1_resnet18,163.525,159.358,0,1
6.627,t1_resnet18,139.564,134.905,0,1
7.988,t1_resnet18,152.657,150.973,0,1
8.966,t1_resnet18,136.915,132.310,0,1
9.656,t1_resnet18,136.933,132.140,0,1
9.988,t1_resnet18,139.410,134.654,1,1
10.123,t1_resnet18,273.462,134.951,0,1
10.489,t1_resnet18,151.233,148.584,1,1
10.638,t1_resnet18,241.597,148.849,1,1
10.773,t1_resnet18,188.394,135.499,0,1
10.928,t1_resnet18,143.929,139.521,1,1
11.070,t1_resnet18,171.431,142.262,0,1
11.422,t1_resnet18,147.650,144.852,0,1
13.177,t1_resnet18,139.805,139.595,0,1
13.428,t1_resnet18,153.140,148.893,0,1
13.912,t1_resnet18,138.419,134.843,0,1
14.197,t1_resnet18,175.967,172.665,1,1
14.353,t1_resnet18,272.013,156.739,1,1
14.488,t1_resnet18,148.174,134.504,0,1
14.700,t1_resnet18,137.166,136.233,0,1
15.632,t1_resnet18,139.138,137.827,0,1
15.911,t1_resnet18,187.161,182.678,0,1
16.549,t1_resnet18,136.060,132.179,1,1
16.686,t1_resnet18,259.742,136.242,0,1
17.110,t1_resnet18,133.425,130.761,0,1
17.531,t1_resnet18,183.531,182.560,0,1
17.684,t1_resnet18,133.586,132.821,0,1
18.094,t1_resnet18,138.916,136.172,1,1
18.233,t1_resnet18,233.505,139.616,0,1
18.813,t1_resnet18,138.457,138.365,1,1
18.958,t1_resnet18,186.074,144.186,0,1
20.162,t1_resnet18,147.387,145.599,1,0
20.293,t1_resnet18,145.603,130.220,0,0
21.046,t1_resnet18,139.910,135.804,0,0
21.321,t1_resnet18,139.890,138.427,1,0
21.453,t1_resnet18,230.972,131.999,1,0
21.597,t1_resnet18,209.571,143.929,0,0
21.803,t1_resnet18,143.079,140.028,0,0
22.000,t1_resnet18,143.097,140.728,1,0
22.158,t1_resnet18,281.898,158.063,1,0
22.305,t1_resnet18,251.081,146.608,1,0
22.459,t1_resnet18,258.203,154.257,0,0
22.803,t1_resnet18,146.738,145.511,0,0
23.502,t1_resnet18,138.133,134.739,1,0
23.672,t1_resnet18,266.345,169.581,0,0
24.103,t1_resnet18,135.863,132.354,0,0
24.891,t1_resnet18,151.903,149.290,0,0
25.522,t1_resnet18,142.809,139.744,1,0
25.664,t1_resnet18,220.640,141.895,0,0
26.765,t1_resnet18,137.909,133.601,1,0
26.916,t1_resnet18,220.116,151.176,0,0
27.575,t1_resnet18,145.289,141.941,0,0
28.343,t1_resnet18,144.536,140.713,0,0
28.844,t1_resnet18,139.718,136.237,1,0
28.981,t1_resnet18,207.136,136.696,0,0
32.190,t1_resnet18,145.681,143.815,0,0
32.780,t1_resnet18,147.804,143.048,0,0
33.046,t1_resnet18,145.895,145.419,0,0
33.771,t1_resnet18,134.766,131.837,1,0
33.914,t1_resnet18,164.467,142.479,0,0
34.236,t1_resnet18,134.616,130.407,0,0
35.205,t1_resnet18,151.537,148.571,0,0
35.409,t1_resnet18,140.422,137.422,3,0
35.554,t1_resnet18,224.344,145.715,2,0
35.721,t1_resnet18,366.241,167.067,1,0
35.865,t1_resnet18,458.036,143.795,1,0
36.002,t1_resnet18,137.090,137.021,0,0
36.388,t1_resnet18,149.597,147.346,0,0
36.630,t1_resnet18,144.218,140.929,1,0
36.778,t1_resnet18,250.181,147.895,1,0
36.933,t1_resnet18,297.587,154.578,1,0
37.085,t1_resnet18,297.906,152.016,1,0
37.223,t1_resnet18,231.925,137.855,1,0
37.370,t1_resnet18,155.397,147.552,0,0
38.034,t1_resnet18,140.209,137.807,1,0
38.170,t1_resnet18,265.495,135.741,0,0
38.577,t1_resnet18,174.877,174.118,0,0
38.837,t1_resnet18,137.394,133.167,0,0
39.365,t1_resnet18,172.879,168.330,0,0
39.584,t1_resnet18,155.540,153.363,0,0
39.945,t1_resnet18,139.788,138.637,0,0
41.079,t1_resnet18,134.750,132.058,0,0
41.336,t1_resnet18,158.278,156.465,0,0
41.508,t1_resnet18,153.134,151.311,2,0
41.642,t1_resnet18,251.245,134.077,1,0
