t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.144,t0_mnv2,42.252,37.377,0,1
0.313,t0_mnv2,50.343,46.531,0,1
0.373,t0_mnv2,49.101,45.586,1,1
0.418,t0_mnv2,70.193,44.402,0,1
0.468,t0_mnv2,40.262,39.800,0,1
0.530,t0_mnv2,37.327,37.040,0,1
0.573,t0_mnv2,41.620,37.450,0,1
0.684,t0_mnv2,38.677,35.526,0,1
0.803,t0_mnv2,41.941,37.823,0,1
0.937,t0_mnv2,40.059,37.989,0,1
0.999,t0_mnv2,50.025,46.911,0,1
1.109,t0_mnv2,40.492,38.967,0,1
1.325,t0_mnv2,41.675,39.281,0,1
1.423,t0_mnv2,38.963,37.045,0,1
1.468,t0_mnv2,36.084,35.183,0,1
1.532,t0_mnv2,42.338,38.429,0,1
1.728,t0_mnv2,46.585,41.534,2,1
1.773,t0_mnv2,73.153,45.360,1,1
1.822,t0_mnv2,120.696,48.365,1,1
1.866,t0_mnv2,78.032,43.984,0,1
2.107,t0_mnv2,66.749,66.640,0,1
2.238,t0_mnv2,44.942,44.457,0,1
2.317,t0_mnv2,41.838,38.651,1,1
2.353,t0_mnv2,51.502,35.853,1,1
2.390,t0_mnv2,40.615,37.486,0,1
2.458,t0_mnv2,40.737,37.311,0,1
2.499,t0_mnv2,38.040,35.715,0,1
2.800,t0_mnv2,41.930,38.184,0,1
3.001,t0_mnv2,39.339,34.417,0,1
3.122,t0_mnv2,34.569,34.524,0,1
3.161,t0_mnv2,34.583,34.235,0,1
3.531,t0_mnv2,40.706,36.674,1,1
3.604,t0_mnv2,101.919,72.619,0,1
3.922,t0_mnv2,35.293,34.399,0,1
3.986,t0_mnv2,41.696,38.954,2,1
4.032,t0_mnv2,84.958,45.733,1,1
4.097,t0_mnv2,130.831,65.307,0,1
4.153,t0_mnv2,46.371,45.417,1,1
4.200,t0_mnv2,60.545,47.453,3,1
4.237,t0_mnv2,74.429,36.769,2,1
4.297,t0_mnv2,130.547,59.734,1,1
4.337,t0_mnv2,170.539,40.290,0,1
4.874,t0_mnv2,40.600,40.462,2,1
4.910,t0_mnv2,62.462,35.776,1,1
4.951,t0_mnv2,103.675,41.813,0,1
5.206,t0_mnv2,39.620,36.878,0,1
5.523,t0_mnv2,47.409,44.233,0,1
5.688,t0_mnv2,40.601,37.922,0,1
5.736,t0_mnv2,45.543,43.029,0,1
5.907,t0_mnv2,37.847,34.588,2,1
5.946,t0_mnv2,76.787,39.261,2,1
5.981,t0_mnv2,102.868,35.290,1,1
6.021,t0_mnv2,79.211,39.100,1,1
6.057,t0_mnv2,46.475,36.055,1,1
6.106,t0_mnv2,70.457,49.297,1,1
6.145,t0_mnv2,50.709,38.609,1,1
6.179,t0_mnv2,60.536,34.224,0,1
6.270,t0_mnv2,35.792,35.203,2,1
6.308,t0_mnv2,68.249,38.313,2,1
6.343,t0_mnv2,83.293,34.734,1,1
6.393,t0_mnv2,109.284,50.662,0,1
6.499,t0_mnv2,37.145,34.792,1,1
6.533,t0_mnv2,44.360,34.295,1,1
6.568,t0_mnv2,66.489,34.275,0,1
6.617,t0_mnv2,43.318,39.550,0,1
6.713,t0_mnv2,39.793,35.011,1,1
6.752,t0_mnv2,66.357,38.886,1,1
6.794,t0_mnv2,55.122,41.951,0,1
