t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.037,t2_squeezenet,31.793,31.605,0,1
0.142,t2_squeezenet,68.590,64.236,2,1
0.223,t2_squeezenet,140.783,81.320,2,1
0.285,t2_squeezenet,201.382,61.792,2,1
0.328,t2_squeezenet,111.526,43.007,1,1
0.362,t2_squeezenet,109.307,33.468,0,1
0.458,t2_squeezenet,39.921,35.453,0,1
0.600,t2_squeezenet,54.397,51.441,2,1
0.634,t2_squeezenet,64.899,33.663,1,1
0.665,t2_squeezenet,72.000,30.920,0,1
0.710,t2_squeezenet,35.068,34.406,0,1
0.847,t2_squeezenet,41.220,36.247,1,1
0.883,t2_squeezenet,43.116,35.537,1,1
0.919,t2_squeezenet,50.043,36.281,0,1
1.093,t2_squeezenet,35.332,32.353,2,1
1.130,t2_squeezenet,53.237,37.176,1,1
1.174,t2_squeezenet,87.741,43.298,1,1
1.214,t2_squeezenet,76.275,40.019,0,1
1.298,t2_squeezenet,42.985,38.481,0,1
1.386,t2_squeezenet,35.214,32.529,0,1
1.436,t2_squeezenet,40.807,40.318,0,1
1.483,t2_squeezenet,34.386,31.028,0,1
1.599,t2_squeezenet,32.478,30.455,1,1
1.634,t2_squeezenet,48.049,34.761,1,1
1.669,t2_squeezenet,50.637,34.547,0,1
1.782,t2_squeezenet,57.972,54.403,0,1
1.865,t2_squeezenet,44.639,42.888,1,1
1.909,t2_squeezenet,48.601,43.636,0,1
1.957,t2_squeezenet,45.261,42.744,0,1
2.007,t2_squeezenet,44.239,39.849,2,1
2.056,t2_squeezenet,65.915,48.925,3,1
2.109,t2_squeezenet,114.497,53.309,2,1
2.171,t2_squeezenet,146.895,61.699,1,1
2.248,t2_squeezenet,201.896,76.808,0,1
2.315,t2_squeezenet,37.332,36.507,0,1
2.381,t2_squeezenet,33.561,30.985,1,1
2.413,t2_squeezenet,33.973,31.327,1,1
2.444,t2_squeezenet,36.456,30.937,0,1
2.502,t2_squeezenet,41.841,37.550,0,1
2.574,t2_squeezenet,42.756,42.196,0,1
2.675,t2_squeezenet,59.789,55.519,0,1
2.752,t2_squeezenet,56.063,55.958,1,1
2.804,t2_squeezenet,95.669,51.706,2,1
2.857,t2_squeezenet,76.622,53.412,1,1
2.911,t2_squeezenet,117.786,54.394,1,1
2.967,t2_squeezenet,87.231,55.742,0,1
3.028,t2_squeezenet,49.313,45.375,0,1
3.156,t2_squeezenet,62.060,57.052,1,1
3.208,t2_squeezenet,68.038,51.518,3,1
3.259,t2_squeezenet,90.009,50.772,3,1
3.313,t2_squeezenet,137.325,54.823,2,1
3.371,t2_squeezenet,170.898,57.155,2,1
3.426,t2_squeezenet,176.277,55.698,4,1
3.478,t2_squeezenet,162.302,51.646,3,1
3.535,t2_squeezenet,149.214,57.350,4,1
3.593,t2_squeezenet,204.279,57.611,4,1
3.649,t2_squeezenet,251.754,55.748,4,1
3.698,t2_squeezenet,198.244,49.226,3,1
3.737,t2_squeezenet,233.551,38.826,4,1
3.788,t2_squeezenet,243.068,51.276,3,1
3.820,t2_squeezenet,225.648,31.738,2,1
3.897,t2_squeezenet,192.503,77.182,3,1
3.976,t2_squeezenet,240.390,78.665,4,1
4.006,t2_squeezenet,174.282,29.859,6,1
4.085,t2_squeezenet,210.246,78.708,7,1
4.115,t2_squeezenet,187.572,30.567,6,1
4.189,t2_squeezenet,260.933,73.828,5,1
4.219,t2_squeezenet,239.358,30.150,4,1
4.294,t2_squeezenet,309.768,74.571,4,1
4.328,t2_squeezenet,340.505,33.820,5,1
4.400,t2_squeezenet,392.765,72.477,4,1
4.478,t2_squeezenet,461.060,77.947,5,1
4.508,t2_squeezenet,220.004,30.029,4,1
4.583,t2_squeezenet,286.676,75.073,3,1
4.614,t2_squeezenet,311.513,30.533,2,1
4.693,t2_squeezenet,253.046,78.719,2,1
4.737,t2_squeezenet,281.003,44.679,2,1
4.800,t2_squeezenet,108.355,62.520,1,1
4.878,t2_squeezenet,144.417,77.814,0,1
5.030,t2_squeezenet,39.753,36.215,1,1
5.086,t2_squeezenet,74.049,54.974,1,1
5.116,t2_squeezenet,68.156,30.283,2,1
5.189,t2_squeezenet,95.742,73.323,2,1
5.221,t2_squeezenet,118.188,32.219,3,1
5.295,t2_squeezenet,171.722,73.922,3,1
5.330,t2_squeezenet,135.695,34.243,3,1
5.402,t2_squeezenet,184.815,72.269,4,1
5.438,t2_squeezenet,157.071,35.871,3,1
5.503,t2_squeezenet,203.374,65.343,3,1
5.581,t2_squeezenet,198.053,77.255,4,1
5.610,t2_squeezenet,222.805,29.507,5,1
5.686,t2_squeezenet,205.846,75.465,4,1
5.731,t2_squeezenet,167.726,45.776,4,1
5.799,t2_squeezenet,228.766,68.034,5,1
5.875,t2_squeezenet,280.273,75.837,4,1
5.905,t2_squeezenet,309.004,30.086,3,1
5.977,t2_squeezenet,285.608,71.872,3,1
6.008,t2_squeezenet,272.608,30.882,2,1
6.085,t2_squeezenet,297.237,76.763,1,1
6.115,t2_squeezenet,150.745,29.701,0,1
6.199,t2_squeezenet,34.043,33.940,2,1
6.235,t2_squeezenet,67.944,35.765,1,1
6.304,t2_squeezenet,134.374,68.874,0,1
6.350,t2_squeezenet,35.226,31.039,0,1
6.570,t2_squeezenet,43.940,42.086,0,1
6.729,t2_squeezenet,37.442,32.859,1,1
6.762,t2_squeezenet,63.234,32.731,2,1
6.810,t2_squeezenet,74.457,48.221,3,1
6.885,t2_squeezenet,139.379,74.532,4,1
6.916,t2_squeezenet,120.815,31.789,3,1
6.990,t2_squeezenet,193.054,73.542,3,1
7.020,t2_squeezenet,207.277,30.143,2,1
7.087,t2_squeezenet,224.066,66.979,1,1
7.130,t2_squeezenet,149.014,42.599,3,1
7.201,t2_squeezenet,113.252,71.018,3,1
7.275,t2_squeezenet,175.905,74.000,5,1
7.304,t2_squeezenet,196.202,29.460,4,1
7.337,t2_squeezenet,161.161,32.387,4,1
7.402,t2_squeezenet,183.768,65.259,4,1
7.482,t2_squeezenet,251.401,79.496,7,1
7.513,t2_squeezenet,275.976,30.900,6,1
7.587,t2_squeezenet,255.802,74.541,8,1
7.618,t2_squeezenet,232.543,30.691,7,1
7.699,t2_squeezenet,287.160,80.943,8,1
7.742,t2_squeezenet,311.883,43.530,7,1
7.799,t2_squeezenet,339.458,56.920,6,1
7.836,t2_squeezenet,370.577,36.653,6,1
7.903,t2_squeezenet,355.349,67.042,6,1
7.976,t2_squeezenet,397.906,72.655,8,1
8.006,t2_squeezenet,425.500,30.237,7,1
8.078,t2_squeezenet,450.777,72.305,7,1
8.114,t2_squeezenet,462.372,35.559,8,1
8.188,t2_squeezenet,373.855,74.051,9,1
8.219,t2_squeezenet,328.917,30.702,8,1
8.287,t2_squeezenet,351.676,68.455,9,1
8.318,t2_squeezenet,364.525,30.458,10,1
8.383,t2_squeezenet,407.186,64.994,10,1
8.413,t2_squeezenet,404.349,30.339,11,1
8.480,t2_squeezenet,396.068,66.494,13,1
8.510,t2_squeezenet,406.798,29.809,13,1
8.583,t2_squeezenet,445.341,73.582,14,1
8.614,t2_squeezenet,469.070,30.427,14,1
8.691,t2_squeezenet,437.216,77.018,14,1
8.736,t2_squeezenet,465.113,45.463,14,1
8.794,t2_squeezenet,491.974,57.255,14,1
8.824,t2_squeezenet,510.918,30.638,13,1
8.886,t2_squeezenet,533.874,61.930,13,1
8.917,t2_squeezenet,529.853,30.876,12,1
8.983,t2_squeezenet,592.176,66.081,12,1
9.019,t2_squeezenet,587.331,35.662,11,1
9.080,t2_squeezenet,637.382,60.794,10,1
9.110,t2_squeezenet,644.673,30.473,10,1
9.177,t2_squeezenet,675.946,66.921,11,1
9.210,t2_squeezenet,695.740,32.643,10,1
9.281,t2_squeezenet,706.663,71.333,9,1
9.313,t2_squeezenet,710.413,31.913,9,1
9.383,t2_squeezenet,760.364,69.527,9,1
9.412,t2_squeezenet,680.307,29.418,9,1
9.475,t2_squeezenet,709.025,63.327,8,1
9.505,t2_squeezenet,673.287,29.152,7,1
9.539,t2_squeezenet,570.349,34.808,6,1
9.600,t2_squeezenet,512.143,60.322,5,1
9.632,t2_squeezenet,515.391,31.832,4,1
9.697,t2_squeezenet,576.539,65.370,4,1
9.726,t2_squeezenet,439.822,29.222,3,1
9.787,t2_squeezenet,473.024,60.688,3,1
9.821,t2_squeezenet,433.444,33.921,3,1
9.883,t2_squeezenet,233.294,62.188,3,1
9.924,t2_squeezenet,189.736,40.981,2,1
9.991,t2_squeezenet,172.557,66.907,2,1
10.023,t2_squeezenet,192.309,31.925,1,1
10.087,t2_squeezenet,154.657,63.527,2,1
10.116,t2_squeezenet,88.175,29.370,1,1
10.179,t2_squeezenet,127.654,63.067,0,1
10.296,t2_squeezenet,40.663,36.062,1,1
10.328,t2_squeezenet,71.905,31.941,0,1
10.382,t2_squeezenet,49.140,49.081,0,1
10.449,t2_squeezenet,39.078,36.072,1,1
10.482,t2_squeezenet,53.705,33.479,1,1
10.518,t2_squeezenet,61.651,35.637,0,1
10.675,t2_squeezenet,34.693,30.548,0,1
10.709,t2_squeezenet,33.717,29.246,0,1
10.794,t2_squeezenet,29.773,29.206,0,1
10.866,t2_squeezenet,33.575,30.906,0,1
10.901,t2_squeezenet,32.663,30.426,0,1
10.998,t2_squeezenet,34.125,30.880,0,1
11.198,t2_squeezenet,42.725,38.438,1,1
11.242,t2_squeezenet,58.786,44.280,2,1
11.302,t2_squeezenet,77.048,59.022,1,1
11.338,t2_squeezenet,107.961,36.249,0,1
11.400,t2_squeezenet,59.278,56.782,1,1
11.438,t2_squeezenet,61.988,38.249,0,1
11.500,t2_squeezenet,39.423,36.266,2,1
11.530,t2_squeezenet,58.455,30.730,2,1
11.592,t2_squeezenet,106.233,61.344,2,1
11.621,t2_squeezenet,109.458,29.122,1,1
11.681,t2_squeezenet,133.310,59.997,2,1
11.710,t2_squeezenet,73.141,29.212,2,1
11.739,t2_squeezenet,93.235,29.192,1,1
11.792,t2_squeezenet,92.602,52.099,2,1
11.852,t2_squeezenet,104.203,60.326,4,1
11.896,t2_squeezenet,130.241,44.391,3,1
11.926,t2_squeezenet,98.081,29.420,3,1
11.986,t2_squeezenet,153.675,59.701,3,1
12.016,t2_squeezenet,167.618,30.639,2,1
12.045,t2_squeezenet,148.476,29.126,1,1
12.101,t2_squeezenet,161.685,55.951,3,1
12.137,t2_squeezenet,68.789,35.553,3,1
12.201,t2_squeezenet,108.705,63.861,4,1
12.236,t2_squeezenet,140.614,34.809,3,1
12.299,t2_squeezenet,183.291,63.278,4,1
12.338,t2_squeezenet,176.056,38.580,3,1
12.391,t2_squeezenet,211.235,53.424,2,1
12.420,t2_squeezenet,143.327,29.229,3,1
12.479,t2_squeezenet,193.574,58.223,3,1
12.510,t2_squeezenet,110.792,31.388,2,1
12.544,t2_squeezenet,140.369,34.236,3,1
12.606,t2_squeezenet,166.586,61.706,4,1
12.640,t2_squeezenet,124.499,34.010,3,1
12.703,t2_squeezenet,168.857,62.627,3,1
12.745,t2_squeezenet,177.672,42.602,2,1
12.802,t2_squeezenet,221.323,57.121,1,1
12.839,t2_squeezenet,164.149,36.586,0,1
12.900,t2_squeezenet,48.845,46.019,2,1
12.933,t2_squeezenet,54.606,32.518,1,1
12.993,t2_squeezenet,100.825,60.431,3,1
13.025,t2_squeezenet,69.106,31.272,3,1
13.080,t2_squeezenet,103.236,55.493,3,1
13.116,t2_squeezenet,127.555,36.174,3,1
13.181,t2_squeezenet,182.746,64.001,5,1
13.216,t2_squeezenet,179.881,34.982,5,1
13.278,t2_squeezenet,167.301,62.283,4,1
13.309,t2_squeezenet,168.279,30.746,3,1
13.338,t2_squeezenet,189.156,29.115,2,1
13.391,t2_squeezenet,241.464,53.177,1,1
13.421,t2_squeezenet,230.804,30.180,1,1
13.475,t2_squeezenet,79.419,53.905,0,1
13.546,t2_squeezenet,37.720,35.574,0,1
13.650,t2_squeezenet,46.940,43.094,2,1
13.700,t2_squeezenet,62.593,49.944,1,1
13.773,t2_squeezenet,134.519,73.491,1,1
13.809,t2_squeezenet,96.030,35.897,0,1
13.870,t2_squeezenet,36.293,35.663,0,1
13.922,t2_squeezenet,32.207,31.439,1,1
13.957,t2_squeezenet,66.343,35.349,1,1
13.995,t2_squeezenet,70.781,37.179,0,1
14.083,t2_squeezenet,34.356,32.501,1,1
14.113,t2_squeezenet,44.736,29.779,0,1
14.158,t2_squeezenet,30.850,30.643,2,1
14.202,t2_squeezenet,72.995,43.115,2,1
14.247,t2_squeezenet,106.539,45.576,1,1
14.305,t2_squeezenet,104.779,57.596,3,1
14.337,t2_squeezenet,81.645,32.430,2,1
14.397,t2_squeezenet,133.518,59.800,1,1
14.430,t2_squeezenet,154.572,32.835,0,1
14.511,t2_squeezenet,31.508,30.550,1,1
14.544,t2_squeezenet,57.093,32.789,0,1
14.595,t2_squeezenet,37.276,35.357,2,1
14.636,t2_squeezenet,64.704,41.421,1,1
14.695,t2_squeezenet,122.897,59.111,1,1
14.730,t2_squeezenet,89.804,34.371,0,1
14.788,t2_squeezenet,41.144,38.451,0,1
14.921,t2_squeezenet,33.118,31.947,0,1
15.154,t2_squeezenet,50.306,45.491,1,1
15.197,t2_squeezenet,74.330,43.072,0,1
15.253,t2_squeezenet,45.163,40.470,1,1
15.292,t2_squeezenet,47.918,38.767,2,1
15.322,t2_squeezenet,65.248,30.774,1,1
15.355,t2_squeezenet,75.737,32.614,2,1
15.403,t2_squeezenet,78.202,48.008,3,1
15.432,t2_squeezenet,101.743,29.192,3,1
15.480,t2_squeezenet,119.461,47.920,2,1
15.509,t2_squeezenet,108.260,29.119,2,1
15.539,t2_squeezenet,128.898,29.178,1,1
15.593,t2_squeezenet,90.407,54.538,0,1
15.634,t2_squeezenet,38.366,35.796,0,1
15.820,t2_squeezenet,31.562,29.193,1,1
15.849,t2_squeezenet,37.628,29.215,0,1
15.920,t2_squeezenet,36.093,35.123,0,1
16.021,t2_squeezenet,32.176,30.521,0,1
16.078,t2_squeezenet,38.763,36.428,5,1
16.114,t2_squeezenet,73.270,35.742,4,1
16.175,t2_squeezenet,126.400,61.004,3,1
16.211,t2_squeezenet,149.122,36.297,3,1
16.275,t2_squeezenet,206.571,64.036,2,1
16.310,t2_squeezenet,238.264,35.088,1,1
16.343,t2_squeezenet,136.708,33.030,0,1
16.430,t2_squeezenet,35.311,31.027,0,1
16.658,t2_squeezenet,32.257,31.186,0,1
16.730,t2_squeezenet,34.339,31.016,0,1
16.769,t2_squeezenet,34.001,29.476,0,1
16.915,t2_squeezenet,32.922,29.232,0,1
16.966,t2_squeezenet,34.185,30.590,1,1
16.997,t2_squeezenet,34.314,31.189,0,1
17.045,t2_squeezenet,35.399,32.624,1,1
17.075,t2_squeezenet,36.263,30.463,0,1
17.234,t2_squeezenet,37.724,37.443,1,1
17.281,t2_squeezenet,70.340,46.628,2,1
17.319,t2_squeezenet,70.224,37.804,1,1
17.354,t2_squeezenet,89.632,34.908,0,1
17.501,t2_squeezenet,32.188,30.421,0,1
17.629,t2_squeezenet,33.578,32.251,0,1
17.681,t2_squeezenet,34.925,31.567,2,1
17.723,t2_squeezenet,51.172,42.065,1,1
17.765,t2_squeezenet,85.202,41.751,1,1
17.809,t2_squeezenet,81.836,44.063,0,1
17.919,t2_squeezenet,29.399,29.316,0,1
17.983,t2_squeezenet,35.145,33.849,0,1
18.042,t2_squeezenet,41.617,38.352,1,1
18.080,t2_squeezenet,53.665,38.049,1,1
18.116,t2_squeezenet,38.674,36.300,0,1
18.159,t2_squeezenet,36.952,32.550,1,1
18.191,t2_squeezenet,54.759,32.006,0,1
18.259,t2_squeezenet,42.750,42.230,0,1
18.363,t2_squeezenet,46.933,43.744,0,1
18.417,t2_squeezenet,34.481,33.521,0,1
18.538,t2_squeezenet,38.359,35.329,0,1
18.649,t2_squeezenet,32.515,29.268,0,1
18.745,t2_squeezenet,40.130,35.693,0,1
18.793,t2_squeezenet,35.268,32.447,1,1
18.822,t2_squeezenet,54.479,29.130,0,1
18.957,t2_squeezenet,31.360,29.218,1,1
18.986,t2_squeezenet,29.888,29.124,0,1
19.195,t2_squeezenet,36.121,32.094,0,1
19.341,t2_squeezenet,29.341,29.181,0,1
19.495,t2_squeezenet,47.096,42.554,3,1
19.528,t2_squeezenet,71.714,33.758,3,1
19.561,t2_squeezenet,102.820,32.356,3,1
19.595,t2_squeezenet,104.684,34.281,2,1
19.637,t2_squeezenet,128.758,41.773,1,1
19.696,t2_squeezenet,149.376,58.836,3,1
19.728,t2_squeezenet,48.700,32.545,2,1
19.759,t2_squeezenet,75.894,30.995,2,1
19.800,t2_squeezenet,108.074,40.339,2,1
19.844,t2_squeezenet,106.223,44.419,1,1
19.888,t2_squeezenet,114.657,44.165,1,1
19.920,t2_squeezenet,56.842,31.098,1,1
19.950,t2_squeezenet,35.734,30.500,0,1
20.026,t2_squeezenet,41.710,40.056,0,0
20.100,t2_squeezenet,32.863,29.169,0,0
20.155,t2_squeezenet,29.388,29.201,0,0
20.212,t2_squeezenet,33.740,31.437,0,0
20.273,t2_squeezenet,35.308,30.848,0,0
20.325,t2_squeezenet,42.498,41.911,0,0
20.432,t2_squeezenet,32.754,31.452,1,0
20.463,t2_squeezenet,35.872,31.170,1,0
20.506,t2_squeezenet,66.428,42.582,0,0
20.554,t2_squeezenet,33.621,32.753,0,0
20.615,t2_squeezenet,44.979,41.090,1,0
20.658,t2_squeezenet,65.557,42.541,1,0
20.713,t2_squeezenet,59.661,54.862,0,0
20.776,t2_squeezenet,34.393,32.522,1,0
20.808,t2_squeezenet,34.335,31.857,1,0
20.841,t2_squeezenet,46.135,32.751,0,0
