t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.053,t2_squeezenet,34.222,32.656,0,1
0.189,t2_squeezenet,46.401,42.909,0,1
0.245,t2_squeezenet,48.983,46.624,1,1
0.291,t2_squeezenet,66.444,45.960,1,1
0.338,t2_squeezenet,56.751,46.416,1,1
0.383,t2_squeezenet,72.945,44.727,1,1
0.425,t2_squeezenet,47.838,41.973,1,1
0.466,t2_squeezenet,48.198,41.169,0,1
0.761,t2_squeezenet,36.388,35.952,2,1
0.791,t2_squeezenet,60.610,29.899,1,1
0.820,t2_squeezenet,72.900,29.273,0,1
0.890,t2_squeezenet,39.060,34.320,0,1
0.960,t2_squeezenet,31.234,29.633,0,1
1.083,t2_squeezenet,36.822,31.941,2,1
1.113,t2_squeezenet,57.523,29.630,1,1
1.142,t2_squeezenet,78.540,29.100,0,1
1.232,t2_squeezenet,35.112,34.203,0,1
1.439,t2_squeezenet,30.428,30.228,1,1
1.469,t2_squeezenet,43.124,29.812,2,1
1.499,t2_squeezenet,45.240,29.813,2,1
1.530,t2_squeezenet,72.954,31.716,1,1
1.562,t2_squeezenet,80.194,31.406,3,1
1.596,t2_squeezenet,55.376,34.600,2,1
1.638,t2_squeezenet,83.417,41.503,1,1
1.682,t2_squeezenet,121.894,44.310,0,1
1.745,t2_squeezenet,58.808,57.510,0,1
1.816,t2_squeezenet,57.143,56.036,0,1
1.882,t2_squeezenet,57.528,55.349,0,1
1.953,t2_squeezenet,57.507,55.172,0,1
2.023,t2_squeezenet,61.409,60.555,2,1
2.075,t2_squeezenet,64.816,51.650,1,1
2.130,t2_squeezenet,115.357,55.101,1,1
2.186,t2_squeezenet,87.784,56.112,0,1
2.311,t2_squeezenet,84.258,80.769,2,1
2.367,t2_squeezenet,85.887,55.720,1,1
2.424,t2_squeezenet,120.799,57.214,0,1
2.635,t2_squeezenet,60.780,58.187,0,1
2.696,t2_squeezenet,53.489,50.440,3,1
2.741,t2_squeezenet,87.466,45.025,3,1
2.795,t2_squeezenet,126.694,54.450,3,1
2.856,t2_squeezenet,176.358,60.418,3,1
2.903,t2_squeezenet,184.644,47.104,2,1
2.945,t2_squeezenet,192.810,42.289,1,1
2.988,t2_squeezenet,170.951,42.338,0,1
3.103,t2_squeezenet,40.241,39.530,0,1
3.154,t2_squeezenet,43.379,40.844,0,1
3.223,t2_squeezenet,40.636,38.000,0,1
3.294,t2_squeezenet,48.222,46.285,1,1
3.338,t2_squeezenet,65.564,43.241,0,1
3.414,t2_squeezenet,56.857,55.398,0,1
3.494,t2_squeezenet,61.175,60.511,0,1
3.712,t2_squeezenet,31.236,30.003,0,1
3.822,t2_squeezenet,34.918,34.130,0,1
3.882,t2_squeezenet,36.036,34.242,0,1
3.969,t2_squeezenet,38.937,36.215,3,1
4.027,t2_squeezenet,77.549,58.078,2,1
4.062,t2_squeezenet,102.922,34.971,2,1
4.136,t2_squeezenet,173.754,73.731,3,1
4.172,t2_squeezenet,131.570,36.083,4,1
4.244,t2_squeezenet,173.875,72.461,4,1
4.279,t2_squeezenet,187.779,34.886,3,1
4.353,t2_squeezenet,191.611,73.355,5,1
4.424,t2_squeezenet,252.877,71.172,4,1
4.463,t2_squeezenet,268.027,39.206,4,1
4.544,t2_squeezenet,246.852,80.777,3,1
4.579,t2_squeezenet,275.906,35.212,2,1
4.663,t2_squeezenet,358.457,83.556,1,1
4.705,t2_squeezenet,271.114,42.668,0,1
4.807,t2_squeezenet,34.050,32.378,0,1
4.893,t2_squeezenet,50.587,45.488,1,1
4.931,t2_squeezenet,48.201,37.344,0,1
5.124,t2_squeezenet,32.976,30.912,0,1
5.161,t2_squeezenet,34.523,31.724,2,1
5.193,t2_squeezenet,60.724,32.063,2,1
5.251,t2_squeezenet,101.550,58.350,1,1
5.282,t2_squeezenet,100.336,30.614,0,1
5.368,t2_squeezenet,38.892,35.963,2,1
5.398,t2_squeezenet,39.630,29.907,2,1
5.448,t2_squeezenet,82.311,50.076,1,1
5.477,t2_squeezenet,97.600,29.010,0,1
5.544,t2_squeezenet,49.106,46.392,1,1
5.573,t2_squeezenet,73.776,29.080,1,1
5.635,t2_squeezenet,65.334,61.811,1,1
5.665,t2_squeezenet,82.227,29.924,0,1
5.729,t2_squeezenet,35.890,34.037,1,1
5.762,t2_squeezenet,35.301,32.067,2,1
5.798,t2_squeezenet,60.308,36.834,2,1
5.846,t2_squeezenet,86.443,47.245,2,1
5.879,t2_squeezenet,113.263,32.959,1,1
5.939,t2_squeezenet,115.743,60.756,1,1
5.972,t2_squeezenet,48.698,32.939,0,1
6.334,t2_squeezenet,36.889,33.041,0,1
6.462,t2_squeezenet,32.287,32.243,0,1
6.574,t2_squeezenet,36.354,35.206,1,1
6.604,t2_squeezenet,37.937,30.444,0,1
6.703,t2_squeezenet,37.381,32.769,1,1
6.732,t2_squeezenet,37.609,29.081,1,1
6.762,t2_squeezenet,31.460,29.771,0,1
6.948,t2_squeezenet,37.792,34.800,0,1
6.985,t2_squeezenet,35.242,31.796,2,1
7.030,t2_squeezenet,71.763,45.006,2,1
7.059,t2_squeezenet,96.382,29.127,2,1
7.088,t2_squeezenet,62.749,29.015,1,1
7.140,t2_squeezenet,82.833,51.975,2,1
7.175,t2_squeezenet,84.011,35.143,2,1
7.226,t2_squeezenet,133.594,50.759,1,1
7.262,t2_squeezenet,110.384,35.927,1,1
7.298,t2_squeezenet,48.455,35.494,0,1
7.421,t2_squeezenet,46.239,42.353,0,1
7.515,t2_squeezenet,43.888,43.057,0,1
7.603,t2_squeezenet,44.561,42.461,2,1
7.636,t2_squeezenet,66.118,32.698,2,1
7.683,t2_squeezenet,85.154,47.707,1,1
7.717,t2_squeezenet,110.827,33.309,1,1
7.763,t2_squeezenet,72.810,46.004,1,1
7.798,t2_squeezenet,40.813,35.142,0,1
7.894,t2_squeezenet,41.784,40.812,1,1
7.939,t2_squeezenet,74.282,44.462,2,1
7.980,t2_squeezenet,67.227,40.995,2,1
8.026,t2_squeezenet,103.990,46.257,1,1
8.056,t2_squeezenet,94.995,29.573,1,1
8.090,t2_squeezenet,54.446,34.092,0,1
8.193,t2_squeezenet,35.330,32.180,1,1
8.236,t2_squeezenet,54.113,43.360,1,1
8.284,t2_squeezenet,73.603,47.566,0,1
8.349,t2_squeezenet,32.547,29.109,0,1
8.480,t2_squeezenet,33.442,29.920,0,1
8.561,t2_squeezenet,39.681,36.083,0,1
8.620,t2_squeezenet,33.335,32.839,1,1
8.672,t2_squeezenet,59.556,52.292,3,1
8.710,t2_squeezenet,59.346,37.776,3,1
8.740,t2_squeezenet,73.197,29.860,5,1
8.769,t2_squeezenet,101.132,29.040,4,1
8.803,t2_squeezenet,101.955,33.929,3,1
8.840,t2_squeezenet,127.204,37.862,3,1
8.881,t2_squeezenet,156.793,40.721,2,1
8.927,t2_squeezenet,188.764,46.189,1,1
8.972,t2_squeezenet,167.647,44.713,2,1
9.026,t2_squeezenet,89.286,53.975,1,1
9.071,t2_squeezenet,117.714,44.972,3,1
9.114,t2_squeezenet,65.142,42.978,4,1
9.161,t2_squeezenet,100.202,46.495,6,1
9.207,t2_squeezenet,138.757,45.881,6,1
9.257,t2_squeezenet,174.666,50.214,7,1
9.301,t2_squeezenet,197.349,43.423,6,1
9.352,t2_squeezenet,228.524,50.964,6,1
9.397,t2_squeezenet,269.656,45.285,5,1
9.446,t2_squeezenet,295.503,48.666,4,1
9.491,t2_squeezenet,316.434,45.423,4,1
9.536,t2_squeezenet,320.505,45.081,5,1
9.581,t2_squeezenet,359.569,44.508,4,1
9.624,t2_squeezenet,279.150,43.654,4,1
9.656,t2_squeezenet,172.416,31.729,4,1
9.685,t2_squeezenet,187.971,29.015,3,1
9.715,t2_squeezenet,190.369,29.838,2,1
9.745,t2_squeezenet,159.016,29.456,1,1
9.774,t2_squeezenet,133.006,29.109,1,1
9.807,t2_squeezenet,38.468,32.966,0,1
9.954,t2_squeezenet,34.355,30.676,0,1
10.108,t2_squeezenet,40.672,37.678,2,1
10.143,t2_squeezenet,50.880,35.005,2,1
10.177,t2_squeezenet,74.832,34.384,1,1
10.212,t2_squeezenet,81.727,34.356,0,1
