t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.068,t2_squeezenet,36.513,32.327,0,1
0.276,t2_squeezenet,41.810,40.595,0,1
0.377,t2_squeezenet,52.390,50.235,1,1
0.413,t2_squeezenet,41.155,36.074,0,1
0.506,t2_squeezenet,40.777,37.378,0,1
0.546,t2_squeezenet,33.678,30.233,0,1
0.657,t2_squeezenet,32.268,29.422,0,1
0.729,t2_squeezenet,36.809,31.884,0,1
1.236,t2_squeezenet,32.480,31.545,1,1
1.268,t2_squeezenet,59.168,32.141,1,1
1.301,t2_squeezenet,63.591,32.626,0,1
1.441,t2_squeezenet,31.463,29.219,0,1
1.586,t2_squeezenet,46.246,41.782,0,1
1.768,t2_squeezenet,32.880,30.659,2,1
1.804,t2_squeezenet,53.807,35.722,1,1
1.834,t2_squeezenet,70.214,29.824,0,1
2.020,t2_squeezenet,34.778,29.928,0,1
2.370,t2_squeezenet,31.440,30.782,1,1
2.402,t2_squeezenet,35.017,32.059,0,1
2.449,t2_squeezenet,35.175,31.069,1,1
2.496,t2_squeezenet,75.747,47.189,1,1
2.529,t2_squeezenet,68.918,33.406,0,1
2.599,t2_squeezenet,39.393,39.110,2,1
2.629,t2_squeezenet,47.759,30.770,1,1
2.659,t2_squeezenet,67.662,29.676,0,1
2.832,t2_squeezenet,33.417,31.325,0,1
2.960,t2_squeezenet,40.083,37.019,0,1
3.064,t2_squeezenet,35.246,32.313,0,1
3.180,t2_squeezenet,33.535,29.542,0,1
3.295,t2_squeezenet,37.905,34.654,0,1
3.373,t2_squeezenet,37.469,37.221,1,1
3.404,t2_squeezenet,61.105,31.139,0,1
3.522,t2_squeezenet,39.071,36.550,0,1
3.738,t2_squeezenet,41.655,38.263,0,1
3.822,t2_squeezenet,36.325,34.066,0,1
3.860,t2_squeezenet,36.903,32.568,0,1
4.305,t2_squeezenet,32.324,29.971,0,1
4.421,t2_squeezenet,35.440,30.506,1,1
4.451,t2_squeezenet,46.420,29.167,2,1
4.497,t2_squeezenet,67.800,46.607,1,1
4.527,t2_squeezenet,79.897,29.916,1,1
4.557,t2_squeezenet,45.218,29.887,0,1
4.617,t2_squeezenet,48.304,44.550,0,1
