t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.184,t0_mnv2,39.906,37.031,0,1
0.303,t0_mnv2,44.639,42.522,0,1
0.376,t0_mnv2,49.983,47.703,1,1
0.421,t0_mnv2,93.400,45.370,1,1
0.456,t0_mnv2,49.795,35.329,1,1
0.493,t0_mnv2,63.075,36.528,1,1
0.532,t0_mnv2,56.380,39.236,0,1
0.725,t0_mnv2,36.437,36.266,0,1
0.872,t0_mnv2,37.274,35.037,0,1
0.946,t0_mnv2,39.508,34.472,0,1
1.173,t0_mnv2,35.025,34.711,0,1
1.230,t0_mnv2,39.548,36.189,0,1
1.310,t0_mnv2,41.712,39.853,0,1
1.540,t0_mnv2,37.799,37.591,0,1
1.704,t0_mnv2,36.198,34.539,0,1
1.821,t0_mnv2,44.354,41.320,0,1
2.124,t0_mnv2,36.885,34.465,0,1
2.216,t0_mnv2,40.409,36.541,0,1
2.285,t0_mnv2,42.774,38.379,1,1
2.332,t0_mnv2,64.409,47.370,1,1
2.408,t0_mnv2,99.344,75.864,0,1
2.746,t0_mnv2,36.000,34.495,0,1
2.914,t0_mnv2,38.805,36.652,1,1
2.957,t0_mnv2,45.946,43.071,0,1
3.100,t0_mnv2,36.804,36.599,1,1
3.135,t0_mnv2,68.957,34.336,0,1
3.250,t0_mnv2,35.882,34.518,1,1
3.310,t0_mnv2,81.156,59.551,0,1
3.373,t0_mnv2,45.620,43.336,0,1
3.505,t0_mnv2,36.641,35.494,3,1
3.545,t0_mnv2,72.873,39.628,2,1
3.613,t0_mnv2,123.288,68.530,2,1
3.651,t0_mnv2,149.215,37.894,1,1
3.691,t0_mnv2,142.778,40.078,0,1
3.746,t0_mnv2,44.774,44.559,0,1
3.810,t0_mnv2,43.143,38.557,0,1
3.911,t0_mnv2,39.359,35.112,0,1
3.961,t0_mnv2,37.399,35.030,0,1
4.268,t0_mnv2,38.465,34.473,0,1
4.610,t0_mnv2,37.770,36.830,0,1
4.686,t0_mnv2,39.369,36.364,0,1
4.735,t0_mnv2,39.990,38.305,1,1
4.769,t0_mnv2,54.088,34.356,0,1
4.969,t0_mnv2,40.037,38.171,0,1
5.050,t0_mnv2,35.949,35.336,0,1
5.205,t0_mnv2,47.887,44.032,1,1
5.248,t0_mnv2,53.490,42.132,0,1
5.297,t0_mnv2,40.140,39.290,0,1
5.466,t0_mnv2,42.556,39.101,0,1
5.621,t0_mnv2,39.423,39.106,1,1
5.656,t0_mnv2,45.433,34.524,1,1
5.691,t0_mnv2,40.992,35.553,1,1
5.727,t0_mnv2,38.979,36.088,1,1
5.765,t0_mnv2,64.143,37.207,0,1
5.816,t0_mnv2,36.161,35.707,0,1
5.870,t0_mnv2,38.894,34.551,0,1
6.311,t0_mnv2,37.895,36.563,0,1
6.359,t0_mnv2,42.289,37.501,0,1
6.421,t0_mnv2,39.685,36.969,1,1
6.459,t0_mnv2,67.525,37.838,0,1
6.545,t0_mnv2,35.026,34.997,0,1
6.601,t0_mnv2,43.496,40.880,1,1
6.641,t0_mnv2,58.394,40.299,1,1
6.682,t0_mnv2,77.246,40.708,0,1
6.878,t0_mnv2,36.352,34.641,0,1
6.959,t0_mnv2,47.926,44.923,0,1
7.020,t0_mnv2,53.014,50.940,0,1
7.096,t0_mnv2,39.899,35.360,0,1
7.419,t0_mnv2,43.866,39.644,0,1
7.747,t0_mnv2,34.798,34.723,1,1
7.781,t0_mnv2,61.090,34.374,0,1
7.897,t0_mnv2,34.688,34.656,0,1
8.124,t0_mnv2,38.892,34.618,1,1
8.163,t0_mnv2,60.518,39.652,0,1
8.209,t0_mnv2,37.265,35.278,0,1
8.436,t0_mnv2,36.683,35.200,0,1
8.930,t0_mnv2,43.168,38.730,0,1
9.051,t0_mnv2,39.524,34.524,0,1
9.209,t0_mnv2,45.944,41.705,0,1
9.569,t0_mnv2,42.035,41.546,0,1
9.660,t0_mnv2,42.885,40.977,0,1
9.838,t0_mnv2,41.011,40.615,1,1
9.873,t0_mnv2,38.594,34.430,0,1
9.979,t0_mnv2,37.313,35.600,0,1
10.153,t0_mnv2,42.324,37.541,0,1
10.573,t0_mnv2,35.594,35.055,0,1
10.832,t0_mnv2,41.860,36.932,1,1
10.872,t0_mnv2,41.064,40.078,0,1
10.953,t0_mnv2,37.052,35.538,0,1
11.131,t0_mnv2,36.063,35.973,0,1
11.540,t0_mnv2,44.964,40.692,0,1
11.601,t0_mnv2,43.047,39.860,0,1
11.695,t0_mnv2,43.783,38.754,0,1
11.905,t0_mnv2,38.703,37.437,0,1
11.965,t0_mnv2,44.196,39.694,0,1
12.049,t0_mnv2,45.869,43.588,3,1
12.088,t0_mnv2,83.220,39.282,2,1
12.126,t0_mnv2,120.432,37.401,1,1
12.160,t0_mnv2,140.770,34.295,0,1
12.296,t0_mnv2,39.411,35.136,0,1
12.454,t0_mnv2,39.435,36.733,1,1
12.491,t0_mnv2,73.888,36.344,0,1
12.595,t0_mnv2,56.525,53.903,0,1
12.761,t0_mnv2,39.716,39.645,0,1
12.917,t0_mnv2,34.961,34.513,0,1
13.166,t0_mnv2,46.793,46.102,0,1
13.251,t0_mnv2,42.295,38.736,0,1
13.301,t0_mnv2,37.770,35.280,0,1
13.484,t0_mnv2,39.522,35.579,0,1
13.691,t0_mnv2,39.454,35.163,0,1
13.736,t0_mnv2,37.342,35.182,0,1
14.060,t0_mnv2,35.524,35.353,0,1
14.286,t0_mnv2,42.390,38.973,0,1
14.418,t0_mnv2,50.662,50.503,0,1
14.679,t0_mnv2,41.266,38.188,0,1
14.776,t0_mnv2,38.645,37.087,0,1
14.869,t0_mnv2,47.759,47.386,0,1
14.922,t0_mnv2,37.770,37.153,0,1
14.986,t0_mnv2,47.517,44.465,0,1
15.051,t0_mnv2,40.225,39.497,1,1
15.092,t0_mnv2,66.767,40.674,0,1
15.199,t0_mnv2,41.143,40.879,0,1
15.264,t0_mnv2,42.214,40.243,0,1
15.390,t0_mnv2,35.839,34.771,0,1
15.505,t0_mnv2,44.328,39.388,1,1
15.540,t0_mnv2,71.500,34.389,1,1
15.575,t0_mnv2,35.263,35.014,1,1
