t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.142,t0_mnv2,39.854,38.640,0,1
0.316,t0_mnv2,53.730,52.246,0,1
0.375,t0_mnv2,50.733,48.801,1,1
0.419,t0_mnv2,71.251,43.896,0,1
0.474,t0_mnv2,46.403,44.811,0,1
0.538,t0_mnv2,44.971,43.606,1,1
0.574,t0_mnv2,42.830,36.026,0,1
0.689,t0_mnv2,43.736,39.448,0,1
0.800,t0_mnv2,38.716,34.456,0,1
0.941,t0_mnv2,43.722,39.797,0,1
0.988,t0_mnv2,39.191,37.445,0,1
1.108,t0_mnv2,38.956,38.202,0,1
1.319,t0_mnv2,35.569,34.685,0,1
1.421,t0_mnv2,36.553,35.654,0,1
1.471,t0_mnv2,38.899,35.355,0,1
1.528,t0_mnv2,38.580,36.874,0,1
1.743,t0_mnv2,63.163,60.730,2,1
1.788,t0_mnv2,89.212,44.787,2,1
1.828,t0_mnv2,128.313,39.953,1,1
1.870,t0_mnv2,83.097,41.412,0,1
2.082,t0_mnv2,43.149,40.198,0,1
2.250,t0_mnv2,54.936,51.222,0,1
2.320,t0_mnv2,43.394,40.340,1,1
2.357,t0_mnv2,53.552,36.327,1,1
2.393,t0_mnv2,41.264,36.068,0,1
2.459,t0_mnv2,39.922,35.904,0,1
2.503,t0_mnv2,40.572,39.034,0,1
2.796,t0_mnv2,35.846,34.819,0,1
3.003,t0_mnv2,39.224,35.366,0,1
3.130,t0_mnv2,40.622,35.644,1,1
3.165,t0_mnv2,36.563,35.220,0,1
3.529,t0_mnv2,36.633,35.713,1,1
3.564,t0_mnv2,62.978,34.723,0,1
3.923,t0_mnv2,37.616,34.806,0,1
3.978,t0_mnv2,34.672,34.651,2,1
4.013,t0_mnv2,67.371,35.163,1,1
4.048,t0_mnv2,82.544,34.565,0,1
4.152,t0_mnv2,49.707,48.366,1,1
4.193,t0_mnv2,58.142,41.717,3,1
4.232,t0_mnv2,74.174,39.047,2,1
4.271,t0_mnv2,109.169,38.752,1,1
4.308,t0_mnv2,145.948,37.150,0,1
4.877,t0_mnv2,47.862,47.588,2,1
4.926,t0_mnv2,82.979,48.995,1,1
4.961,t0_mnv2,117.122,34.704,0,1
5.198,t0_mnv2,38.332,34.773,0,1
5.506,t0_mnv2,36.606,34.714,0,1
5.694,t0_mnv2,52.153,51.222,1,1
5.730,t0_mnv2,46.125,36.419,0,1
5.906,t0_mnv2,43.358,39.501,2,1
5.943,t0_mnv2,79.916,36.870,2,1
5.979,t0_mnv2,106.194,35.517,1,1
6.018,t0_mnv2,82.183,38.723,1,1
6.052,t0_mnv2,49.577,34.831,1,1
6.087,t0_mnv2,59.045,34.762,1,1
6.124,t0_mnv2,37.017,36.341,1,1
6.160,t0_mnv2,49.616,36.942,0,1
6.266,t0_mnv2,39.548,34.692,2,1
6.302,t0_mnv2,69.453,35.753,2,1
6.337,t0_mnv2,85.363,35.556,1,1
6.376,t0_mnv2,99.053,38.299,0,1
6.491,t0_mnv2,36.988,34.668,1,1
6.526,t0_mnv2,44.761,34.851,1,1
6.561,t0_mnv2,67.739,35.082,0,1
6.606,t0_mnv2,39.750,34.704,0,1
6.710,t0_mnv2,42.923,37.920,1,1
6.744,t0_mnv2,65.090,34.573,1,1
6.780,t0_mnv2,46.958,35.141,0,1
6.900,t0_mnv2,36.685,34.620,0,1
7.042,t0_mnv2,36.666,35.268,1,1
7.084,t0_mnv2,50.737,42.435,1,1
7.125,t0_mnv2,64.954,41.335,0,1
7.265,t0_mnv2,38.013,37.761,1,1
7.300,t0_mnv2,60.481,35.260,1,1
7.335,t0_mnv2,45.560,34.954,0,1
7.433,t0_mnv2,42.210,37.246,1,1
7.478,t0_mnv2,54.415,45.342,2,1
7.526,t0_mnv2,84.185,47.369,1,1
7.566,t0_mnv2,114.667,39.761,0,1
7.806,t0_mnv2,43.075,42.766,0,1
7.849,t0_mnv2,39.891,38.140,0,1
7.941,t0_mnv2,40.726,36.705,2,1
7.981,t0_mnv2,55.767,39.186,2,1
8.015,t0_mnv2,88.955,34.912,1,1
8.053,t0_mnv2,77.259,37.513,1,1
8.093,t0_mnv2,58.202,40.291,0,1
8.410,t0_mnv2,38.903,37.937,1,1
8.448,t0_mnv2,67.793,38.682,2,1
8.485,t0_mnv2,64.633,36.981,1,1
8.522,t0_mnv2,96.298,36.169,0,1
8.844,t0_mnv2,41.436,39.291,1,1
8.888,t0_mnv2,67.149,43.580,0,1
9.038,t0_mnv2,39.345,38.800,1,1
9.073,t0_mnv2,35.886,34.905,0,1
9.120,t0_mnv2,41.348,36.652,0,1
9.192,t0_mnv2,41.080,36.799,0,1
9.586,t0_mnv2,43.675,40.422,0,1
9.997,t0_mnv2,42.429,41.650,1,1
10.032,t0_mnv2,64.306,34.582,0,1
10.082,t0_mnv2,37.987,35.167,0,1
10.264,t0_mnv2,39.076,34.918,2,1
10.299,t0_mnv2,70.356,34.685,1,1
10.334,t0_mnv2,100.999,35.044,0,1
10.460,t0_mnv2,37.747,34.887,0,1
10.574,t0_mnv2,42.086,38.388,0,1
10.828,t0_mnv2,45.585,40.978,1,1
10.868,t0_mnv2,61.494,39.914,1,1
10.904,t0_mnv2,59.677,35.217,0,1
10.985,t0_mnv2,42.639,41.189,0,1
11.037,t0_mnv2,46.282,41.685,0,1
11.203,t0_mnv2,41.133,39.150,1,1
11.245,t0_mnv2,63.523,42.805,1,1
11.285,t0_mnv2,49.417,39.556,0,1
11.443,t0_mnv2,39.140,36.760,0,1
11.695,t0_mnv2,41.651,38.869,0,1
11.822,t0_mnv2,51.576,51.041,0,1
11.898,t0_mnv2,36.899,35.589,0,1
11.981,t0_mnv2,41.093,37.687,0,1
12.082,t0_mnv2,39.468,34.738,2,1
12.117,t0_mnv2,54.203,35.266,2,1
12.152,t0_mnv2,85.454,34.976,2,1
12.187,t0_mnv2,93.785,34.764,1,1
12.222,t0_mnv2,98.127,34.619,1,1
12.257,t0_mnv2,48.392,35.228,0,1
12.322,t0_mnv2,38.199,34.943,0,1
