t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.153,t2_squeezenet,38.495,36.568,1,1
0.187,t2_squeezenet,40.936,33.932,0,1
0.321,t2_squeezenet,50.607,47.452,0,1
0.449,t2_squeezenet,35.144,31.857,0,1
0.510,t2_squeezenet,47.905,45.459,1,1
0.542,t2_squeezenet,55.096,31.597,0,1
0.692,t2_squeezenet,33.413,29.378,0,1
0.833,t2_squeezenet,33.640,29.267,1,1
0.862,t2_squeezenet,38.053,29.053,0,1
1.079,t2_squeezenet,34.886,34.754,0,1
1.158,t2_squeezenet,34.836,33.853,0,1
1.389,t2_squeezenet,33.324,32.965,0,1
1.545,t2_squeezenet,33.347,29.818,0,1
1.689,t2_squeezenet,45.322,43.101,0,1
1.748,t2_squeezenet,47.583,43.419,0,1
1.796,t2_squeezenet,41.664,37.708,1,1
1.830,t2_squeezenet,51.159,33.535,0,1
1.961,t2_squeezenet,66.035,59.407,0,1
2.201,t2_squeezenet,58.907,57.224,0,1
2.264,t2_squeezenet,47.428,43.028,1,1
2.297,t2_squeezenet,68.021,32.612,0,1
2.478,t2_squeezenet,58.850,54.136,0,1
2.549,t2_squeezenet,46.362,45.939,0,1
2.647,t2_squeezenet,39.745,36.491,1,1
2.706,t2_squeezenet,96.406,59.060,0,1
2.769,t2_squeezenet,54.214,52.236,0,1
2.893,t2_squeezenet,48.954,47.942,0,1
3.124,t2_squeezenet,39.944,37.343,0,1
3.262,t2_squeezenet,34.011,31.640,0,1
3.302,t2_squeezenet,29.882,29.854,0,1
3.658,t2_squeezenet,34.848,32.292,0,1
3.922,t2_squeezenet,36.621,36.210,1,1
3.959,t2_squeezenet,38.418,36.813,1,1
4.025,t2_squeezenet,84.319,65.834,0,1
4.072,t2_squeezenet,42.112,41.678,0,1
4.126,t2_squeezenet,34.875,33.956,0,1
4.420,t2_squeezenet,30.903,30.801,0,1
4.537,t2_squeezenet,35.116,31.179,1,1
4.570,t2_squeezenet,40.146,32.062,0,1
4.633,t2_squeezenet,34.446,33.254,3,1
4.675,t2_squeezenet,59.192,41.424,2,1
4.728,t2_squeezenet,111.984,53.240,1,1
4.773,t2_squeezenet,154.975,45.276,0,1
4.880,t2_squeezenet,34.817,30.647,2,1
4.916,t2_squeezenet,50.822,35.826,1,1
4.946,t2_squeezenet,76.864,29.830,1,1
5.001,t2_squeezenet,71.327,55.075,1,1
5.031,t2_squeezenet,40.206,30.143,2,1
5.060,t2_squeezenet,43.756,29.035,1,1
5.089,t2_squeezenet,63.520,29.065,0,1
5.144,t2_squeezenet,33.337,29.566,0,1
5.194,t2_squeezenet,32.495,29.081,0,1
5.416,t2_squeezenet,31.959,29.989,0,1
5.490,t2_squeezenet,37.611,33.304,2,1
5.521,t2_squeezenet,60.788,31.531,1,1
5.562,t2_squeezenet,75.307,40.477,2,1
5.614,t2_squeezenet,90.424,52.022,1,1
5.647,t2_squeezenet,92.378,32.629,0,1
5.791,t2_squeezenet,40.833,37.718,0,1
5.880,t2_squeezenet,36.046,34.012,0,1
5.957,t2_squeezenet,34.817,31.137,0,1
6.092,t2_squeezenet,42.538,38.691,0,1
6.181,t2_squeezenet,39.014,38.263,0,1
6.391,t2_squeezenet,46.251,42.819,0,1
6.455,t2_squeezenet,43.131,38.402,0,1
6.509,t2_squeezenet,35.147,33.392,0,1
6.595,t2_squeezenet,31.687,31.053,0,1
6.778,t2_squeezenet,40.713,39.782,0,1
6.838,t2_squeezenet,47.090,44.698,1,1
6.882,t2_squeezenet,70.896,43.491,0,1
7.011,t2_squeezenet,34.615,33.621,0,1
7.106,t2_squeezenet,30.181,29.090,0,1
7.434,t2_squeezenet,33.980,29.697,1,1
7.464,t2_squeezenet,49.892,29.540,0,1
7.565,t2_squeezenet,32.375,29.684,0,1
7.786,t2_squeezenet,32.085,29.418,0,1
7.852,t2_squeezenet,30.212,29.956,0,1
7.888,t2_squeezenet,32.314,31.296,0,1
8.030,t2_squeezenet,37.087,36.137,0,1
8.122,t2_squeezenet,38.635,36.079,1,1
8.154,t2_squeezenet,35.840,31.444,0,1
8.260,t2_squeezenet,34.058,30.529,0,1
8.297,t2_squeezenet,31.798,31.454,1,1
8.327,t2_squeezenet,45.604,30.617,1,1
8.365,t2_squeezenet,49.471,38.064,0,1
8.417,t2_squeezenet,48.559,46.132,0,1
8.704,t2_squeezenet,30.480,29.305,0,1
8.808,t2_squeezenet,35.963,33.551,0,1
8.949,t2_squeezenet,33.861,29.121,0,1
8.986,t2_squeezenet,35.850,32.605,1,1
9.022,t2_squeezenet,53.521,35.534,2,1
9.052,t2_squeezenet,52.387,29.615,2,1
9.081,t2_squeezenet,81.113,29.040,2,1
9.110,t2_squeezenet,71.236,29.556,1,1
9.140,t2_squeezenet,83.635,29.492,0,1
9.323,t2_squeezenet,31.742,31.073,0,1
9.651,t2_squeezenet,29.467,29.355,0,1
9.698,t2_squeezenet,36.088,32.137,1,1
9.732,t2_squeezenet,35.384,33.844,0,1
9.873,t2_squeezenet,31.293,30.165,1,1
9.903,t2_squeezenet,41.023,29.120,0,1
10.086,t2_squeezenet,40.369,37.178,0,1
10.744,t2_squeezenet,32.767,30.273,0,1
10.785,t2_squeezenet,30.780,30.621,0,1
10.844,t2_squeezenet,39.569,39.054,0,1
10.917,t2_squeezenet,34.870,32.381,0,1
11.081,t2_squeezenet,36.675,31.914,0,1
11.514,t2_squeezenet,52.025,47.819,0,1
11.560,t2_squeezenet,38.621,35.535,0,1
11.609,t2_squeezenet,30.322,29.053,2,1
11.639,t2_squeezenet,45.672,30.059,1,1
11.669,t2_squeezenet,64.975,29.176,0,1
11.703,t2_squeezenet,30.515,29.165,0,1
11.786,t2_squeezenet,37.169,32.832,0,1
11.950,t2_squeezenet,32.906,32.492,1,1
11.979,t2_squeezenet,61.382,29.055,1,1
12.009,t2_squeezenet,32.294,30.011,0,1
12.059,t2_squeezenet,29.925,29.230,0,1
12.108,t2_squeezenet,29.119,29.095,0,1
12.218,t2_squeezenet,30.605,29.105,0,1
12.316,t2_squeezenet,33.490,31.688,2,1
12.352,t2_squeezenet,60.754,35.713,1,1
12.382,t2_squeezenet,80.808,29.995,1,1
12.411,t2_squeezenet,45.725,29.516,0,1
12.523,t2_squeezenet,31.878,30.617,0,1
12.734,t2_squeezenet,32.543,29.157,0,1
12.795,t2_squeezenet,31.888,29.960,0,1
12.854,t2_squeezenet,31.588,29.104,0,1
12.889,t2_squeezenet,30.913,29.748,0,1
12.984,t2_squeezenet,37.260,34.217,0,1
13.081,t2_squeezenet,43.253,41.127,0,1
13.120,t2_squeezenet,37.544,34.250,0,1
13.155,t2_squeezenet,34.940,29.891,0,1
13.353,t2_squeezenet,34.013,31.058,1,1
13.388,t2_squeezenet,51.932,35.461,1,1
13.421,t2_squeezenet,67.328,32.376,0,1
13.497,t2_squeezenet,31.731,30.744,0,1
13.620,t2_squeezenet,35.108,31.605,0,1
13.684,t2_squeezenet,38.586,34.173,1,1
13.721,t2_squeezenet,43.579,36.608,0,1
14.031,t2_squeezenet,38.464,37.193,0,1
14.142,t2_squeezenet,33.173,30.058,1,1
14.174,t2_squeezenet,42.427,32.108,0,1
14.319,t2_squeezenet,36.586,33.153,1,1
14.351,t2_squeezenet,40.626,31.656,1,1
14.385,t2_squeezenet,58.484,34.200,1,1
14.417,t2_squeezenet,47.805,32.454,0,1
14.484,t2_squeezenet,41.458,41.428,0,1
14.557,t2_squeezenet,44.718,42.397,0,1
14.671,t2_squeezenet,45.406,43.461,1,1
14.707,t2_squeezenet,68.342,35.571,1,1
14.744,t2_squeezenet,46.474,37.383,0,1
14.883,t2_squeezenet,36.716,32.195,0,1
14.945,t2_squeezenet,40.201,37.055,1,1
14.975,t2_squeezenet,40.110,30.058,0,1
