t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.122,t2_squeezenet,52.608,50.301,1,1
0.169,t2_squeezenet,80.431,46.872,1,1
0.206,t2_squeezenet,43.443,37.649,0,1
0.296,t2_squeezenet,46.373,43.412,2,1
0.332,t2_squeezenet,53.631,36.121,1,1
0.374,t2_squeezenet,80.917,42.074,0,1
0.431,t2_squeezenet,34.437,31.723,0,1
0.520,t2_squeezenet,38.836,36.921,1,1
0.555,t2_squeezenet,59.085,35.107,0,1
0.666,t2_squeezenet,38.528,35.474,0,1
0.712,t2_squeezenet,36.859,35.939,0,1
0.855,t2_squeezenet,40.380,36.290,0,1
0.945,t2_squeezenet,37.000,34.758,0,1
1.024,t2_squeezenet,36.456,33.410,1,1
1.053,t2_squeezenet,31.568,29.066,0,1
1.092,t2_squeezenet,37.871,33.510,1,1
1.128,t2_squeezenet,58.974,35.422,0,1
1.174,t2_squeezenet,35.327,30.972,0,1
1.319,t2_squeezenet,32.498,29.060,0,1
1.376,t2_squeezenet,44.597,41.855,1,1
1.421,t2_squeezenet,81.785,44.357,0,1
1.505,t2_squeezenet,52.356,49.106,1,1
1.562,t2_squeezenet,58.069,56.304,0,1
1.645,t2_squeezenet,77.651,73.204,2,1
1.708,t2_squeezenet,139.042,62.944,1,1
1.761,t2_squeezenet,124.875,52.350,1,1
1.811,t2_squeezenet,97.773,50.659,0,1
1.896,t2_squeezenet,38.996,34.270,0,1
1.983,t2_squeezenet,39.437,36.463,1,1
2.029,t2_squeezenet,58.219,45.337,0,1
2.230,t2_squeezenet,48.723,44.235,0,1
2.371,t2_squeezenet,33.435,29.188,2,1
2.416,t2_squeezenet,57.575,45.178,1,1
2.492,t2_squeezenet,122.028,76.394,2,1
2.577,t2_squeezenet,154.511,85.168,1,1
2.621,t2_squeezenet,161.279,43.765,0,1
2.698,t2_squeezenet,58.666,55.943,0,1
2.782,t2_squeezenet,74.726,73.953,5,1
2.829,t2_squeezenet,106.827,46.993,4,1
2.874,t2_squeezenet,110.896,45.711,3,1
2.916,t2_squeezenet,141.990,41.097,3,1
3.005,t2_squeezenet,231.508,89.785,6,1
3.091,t2_squeezenet,316.150,86.019,8,1
3.176,t2_squeezenet,264.471,84.028,8,1
3.210,t2_squeezenet,286.431,34.606,7,1
3.288,t2_squeezenet,361.482,77.429,9,1
3.372,t2_squeezenet,409.842,84.766,11,1
3.414,t2_squeezenet,414.683,41.701,10,1
3.494,t2_squeezenet,478.884,79.580,10,1
3.579,t2_squeezenet,558.653,85.462,11,1
3.627,t2_squeezenet,555.052,47.447,10,1
3.709,t2_squeezenet,607.492,82.592,11,1
3.798,t2_squeezenet,562.106,88.571,10,1
3.846,t2_squeezenet,569.444,48.287,10,1
3.895,t2_squeezenet,612.512,48.088,11,1
3.981,t2_squeezenet,683.339,86.420,11,1
4.023,t2_squeezenet,703.126,42.046,10,1
4.114,t2_squeezenet,775.586,90.909,12,1
4.202,t2_squeezenet,746.453,88.191,12,1
4.288,t2_squeezenet,775.855,86.152,12,1
4.374,t2_squeezenet,814.841,85.774,11,1
4.417,t2_squeezenet,782.184,42.310,10,1
4.500,t2_squeezenet,809.683,83.038,11,1
4.592,t2_squeezenet,779.760,91.849,11,1
4.677,t2_squeezenet,825.194,85.643,11,1
4.721,t2_squeezenet,831.934,43.526,12,1
4.809,t2_squeezenet,865.968,88.174,12,1
4.857,t2_squeezenet,810.246,48.262,12,1
4.908,t2_squeezenet,828.220,50.102,12,1
4.990,t2_squeezenet,898.662,82.381,14,1
5.078,t2_squeezenet,886.595,87.858,15,1
5.122,t2_squeezenet,871.232,44.342,14,1
5.207,t2_squeezenet,761.508,84.888,13,1
