t_s,tenant,latency_ms,service_ms,qdepth,warmup
0.124,t0_mnv2,71.151,70.963,0,1
0.199,t0_mnv2,40.275,39.410,2,1
0.251,t0_mnv2,80.879,51.889,1,1
0.301,t0_mnv2,110.347,50.157,0,1
0.356,t0_mnv2,41.672,40.337,0,1
0.432,t0_mnv2,51.643,50.118,0,1
0.511,t0_mnv2,47.617,43.378,0,1
0.617,t0_mnv2,40.851,40.300,1,1
0.656,t0_mnv2,60.947,39.127,2,1
0.694,t0_mnv2,65.264,37.743,3,1
0.729,t0_mnv2,73.909,35.096,3,1
0.766,t0_mnv2,95.533,36.559,2,1
0.805,t0_mnv2,128.628,38.867,2,1
0.843,t0_mnv2,115.281,38.407,2,1
0.878,t0_mnv2,105.141,34.720,3,1
0.913,t0_mnv2,96.963,34.607,2,1
0.948,t0_mnv2,89.774,35.427,1,1
0.988,t0_mnv2,122.694,39.485,1,1
1.023,t0_mnv2,37.836,35.027,2,1
1.061,t0_mnv2,44.947,38.523,2,1
1.097,t0_mnv2,77.628,35.746,1,1
1.135,t0_mnv2,80.722,37.604,0,1
1.236,t0_mnv2,43.299,41.121,0,1
1.279,t0_mnv2,41.456,37.846,0,1
1.365,t0_mnv2,37.766,35.098,1,1
1.400,t0_mnv2,47.058,35.074,0,1
1.509,t0_mnv2,50.544,48.511,1,1
1.554,t0_mnv2,93.640,44.801,1,1
1.597,t0_mnv2,79.011,42.681,1,1
1.655,t0_mnv2,100.420,57.979,2,1
1.714,t0_mnv2,102.501,58.768,1,1
1.793,t0_mnv2,160.637,79.665,1,1
1.855,t0_mnv2,127.250,61.876,0,1
1.930,t0_mnv2,61.593,59.126,0,1
1.990,t0_mnv2,44.060,39.623,0,1
2.113,t0_mnv2,43.194,41.379,1,1
2.197,t0_mnv2,90.890,84.404,1,1
2.235,t0_mnv2,102.881,37.421,1,1
2.319,t0_mnv2,101.754,84.742,1,1
2.401,t0_mnv2,122.845,82.045,2,1
2.439,t0_mnv2,78.289,37.246,1,1
2.526,t0_mnv2,151.006,87.165,2,1
2.617,t0_mnv2,162.209,90.594,2,1
2.706,t0_mnv2,190.933,89.657,2,1
2.751,t0_mnv2,138.835,44.900,1,1
2.836,t0_mnv2,216.100,84.479,1,1
2.927,t0_mnv2,114.114,91.587,3,1
2.975,t0_mnv2,105.373,47.454,3,1
3.032,t0_mnv2,150.778,56.812,2,1
3.130,t0_mnv2,239.100,98.327,1,1
3.221,t0_mnv2,262.813,91.254,1,1
3.310,t0_mnv2,146.687,88.596,0,1
3.386,t0_mnv2,36.740,35.678,0,1
3.468,t0_mnv2,47.948,46.384,0,1
3.541,t0_mnv2,47.487,47.101,0,1
3.658,t0_mnv2,48.831,47.022,1,1
3.724,t0_mnv2,68.188,65.554,1,1
3.816,t0_mnv2,112.212,91.611,2,1
3.904,t0_mnv2,153.471,88.712,3,1
3.955,t0_mnv2,166.945,50.162,2,1
4.011,t0_mnv2,165.202,55.984,1,1
4.109,t0_mnv2,219.262,98.426,5,1
4.195,t0_mnv2,182.470,86.101,5,1
4.245,t0_mnv2,230.628,49.761,4,1
4.343,t0_mnv2,297.097,97.636,6,1
4.432,t0_mnv2,344.123,89.385,6,1
4.524,t0_mnv2,415.436,91.438,7,1
4.615,t0_mnv2,474.831,91.053,6,1
4.706,t0_mnv2,452.829,90.881,5,1
4.799,t0_mnv2,491.538,92.895,7,1
4.846,t0_mnv2,524.465,47.755,7,1
4.941,t0_mnv2,581.699,94.580,7,1
5.005,t0_mnv2,564.939,63.758,6,1
5.098,t0_mnv2,585.125,92.873,7,1
5.147,t0_mnv2,390.431,49.750,7,1
5.238,t0_mnv2,448.659,90.977,6,1
5.337,t0_mnv2,541.709,98.072,8,1
5.422,t0_mnv2,580.654,85.383,8,1
5.512,t0_mnv2,624.991,90.294,7,1
5.605,t0_mnv2,566.561,93.149,8,1
5.701,t0_mnv2,657.220,94.976,8,1
5.748,t0_mnv2,632.659,46.999,7,1
5.836,t0_mnv2,548.218,88.556,7,1
5.931,t0_mnv2,617.872,95.056,7,1
5.982,t0_mnv2,647.772,50.656,6,1
6.039,t0_mnv2,627.656,57.449,5,1
6.129,t0_mnv2,608.379,89.936,5,1
6.226,t0_mnv2,698.595,96.134,4,1
6.315,t0_mnv2,655.109,89.629,5,1
6.403,t0_mnv2,568.098,87.713,5,1
6.452,t0_mnv2,558.637,48.931,4,1
6.547,t0_mnv2,452.474,95.406,5,1
6.638,t0_mnv2,367.054,90.323,5,1
6.721,t0_mnv2,427.436,83.459,6,1
6.816,t0_mnv2,434.107,94.976,6,1
6.907,t0_mnv2,450.983,90.963,8,1
6.955,t0_mnv2,413.427,47.263,9,1
7.011,t0_mnv2,391.611,56.765,8,1
7.110,t0_mnv2,463.056,98.407,7,1
7.204,t0_mnv2,506.078,93.874,8,1
7.251,t0_mnv2,450.135,47.301,7,1
7.341,t0_mnv2,508.740,89.806,7,1
7.431,t0_mnv2,571.852,89.983,7,1
7.524,t0_mnv2,616.626,92.881,7,1
7.612,t0_mnv2,678.459,88.187,8,1
7.703,t0_mnv2,749.192,90.590,7,1
7.798,t0_mnv2,679.490,95.564,7,1
7.850,t0_mnv2,657.567,51.376,7,1
7.938,t0_mnv2,619.716,88.491,8,1
7.986,t0_mnv2,579.229,47.391,7,1
8.043,t0_mnv2,606.938,57.673,6,1
8.135,t0_mnv2,610.762,91.499,6,1
8.223,t0_mnv2,628.641,88.211,7,1
8.316,t0_mnv2,520.075,92.416,8,1
8.407,t0_mnv2,582.288,91.418,7,1
8.500,t0_mnv2,631.225,92.963,7,1
8.548,t0_mnv2,678.670,47.960,6,1
8.632,t0_mnv2,536.883,83.806,6,1
8.723,t0_mnv2,588.210,91.564,6,1
8.813,t0_mnv2,616.946,89.245,8,1
8.903,t0_mnv2,618.217,90.042,8,1
8.954,t0_mnv2,665.254,51.146,8,1
9.012,t0_mnv2,535.633,58.441,7,1
9.102,t0_mnv2,516.622,89.008,7,1
9.148,t0_mnv2,442.740,46.661,6,1
9.234,t0_mnv2,477.663,85.739,6,1
9.328,t0_mnv2,522.851,93.755,6,1
9.417,t0_mnv2,609.990,89.139,6,1
9.502,t0_mnv2,631.144,85.431,7,1
9.551,t0_mnv2,627.350,48.975,6,1
9.646,t0_mnv2,612.735,94.324,6,1
9.730,t0_mnv2,565.243,84.166,6,1
9.818,t0_mnv2,531.407,88.346,8,1
9.911,t0_mnv2,539.106,92.728,8,1
9.963,t0_mnv2,526.408,52.266,8,1
10.016,t0_mnv2,514.823,52.052,7,1
10.100,t0_mnv2,454.247,84.007,6,1
10.149,t0_mnv2,426.679,49.914,5,1
10.243,t0_mnv2,457.474,93.978,4,1
10.328,t0_mnv2,539.806,84.757,4,1
10.420,t0_mnv2,615.744,91.178,4,1
10.511,t0_mnv2,653.144,91.165,4,1
10.602,t0_mnv2,681.890,91.105,3,1
10.651,t0_mnv2,352.679,49.190,5,1
10.734,t0_mnv2,381.371,83.113,6,1
10.826,t0_mnv2,396.914,91.809,9,1
10.916,t0_mnv2,299.718,90.066,8,1
10.964,t0_mnv2,332.434,48.116,7,1
11.022,t0_mnv2,375.763,57.287,8,1
11.114,t0_mnv2,454.440,92.021,10,1
11.201,t0_mnv2,529.346,86.779,9,1
11.248,t0_mnv2,500.277,46.818,9,1
11.338,t0_mnv2,571.950,90.658,9,1
11.433,t0_mnv2,659.589,95.014,11,1
11.517,t0_mnv2,717.853,84.078,10,1
11.607,t0_mnv2,633.601,89.537,12,1
11.700,t0_mnv2,709.079,92.746,12,1
11.750,t0_mnv2,711.097,50.206,11,1
11.831,t0_mnv2,778.770,80.985,10,1
11.920,t0_mnv2,811.538,89.202,9,1
11.970,t0_mnv2,747.126,49.536,9,1
12.028,t0_mnv2,714.857,58.005,10,1
12.118,t0_mnv2,718.580,89.949,9,1
12.202,t0_mnv2,792.553,84.488,9,1
12.252,t0_mnv2,821.566,49.361,9,1
12.345,t0_mnv2,816.564,93.435,11,1
12.430,t0_mnv2,877.391,85.191,12,1
12.520,t0_mnv2,942.783,89.261,11,1
12.612,t0_mnv2,970.324,91.965,10,1
12.704,t0_mnv2,777.825,92.278,10,1
12.751,t0_mnv2,755.614,46.457,9,1
12.837,t0_mnv2,828.965,86.572,9,1
12.929,t0_mnv2,769.016,91.510,8,1
12.980,t0_mnv2,738.864,51.620,7,1
13.029,t0_mnv2,776.080,48.722,8,1
13.118,t0_mnv2,843.287,88.971,9,1
13.211,t0_mnv2,886.582,92.978,8,1
13.302,t0_mnv2,948.689,90.873,9,1
13.351,t0_mnv2,940.395,48.547,9,1
13.435,t0_mnv2,749.872,84.232,9,1
13.534,t0_mnv2,746.134,99.362,10,1
13.619,t0_mnv2,614.995,84.298,10,1
13.707,t0_mnv2,695.373,87.862,10,1
13.799,t0_mnv2,720.083,92.453,11,1
13.850,t0_mnv2,743.307,50.892,11,1
13.939,t0_mnv2,713.427,88.890,11,1
13.988,t0_mnv2,739.995,49.290,11,1
14.046,t0_mnv2,703.134,58.101,12,1
14.140,t0_mnv2,705.477,93.484,11,1
14.227,t0_mnv2,778.805,87.523,10,1
14.317,t0_mnv2,865.329,89.361,9,1
14.407,t0_mnv2,837.059,89.945,8,1
14.499,t0_mnv2,870.501,92.040,9,1
14.547,t0_mnv2,831.822,47.894,11,1
14.632,t0_mnv2,877.929,85.487,11,1
14.725,t0_mnv2,880.782,92.586,11,1
14.818,t0_mnv2,934.584,92.610,10,1
14.905,t0_mnv2,949.635,86.978,10,1
14.954,t0_mnv2,962.886,49.233,10,1
15.006,t0_mnv2,977.434,52.306,11,1
15.105,t0_mnv2,650.492,98.849,13,1
15.152,t0_mnv2,653.710,46.626,13,1
